Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kBtu,kBtu,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-11-24T04:00:00,2007-11-24T04:00:00,2007-11-24T09:00:00Z,7.054,0.346,5.874,0.044,0.05,0.0,0.035,0.019,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.153,5.874,0.0,1.23558,1.23558,0.37033,0.37033,0.86525,0.04702,0.05355,0.0,0.03703,0.02045,0.0,0.04344,0.0,0.0,0.0,0.0,0.00462,0.16424,0.86525,0.0,0.0,0.0,0.0,0.0,4.849,0.0,0.0,0.441,0.0,0.0,70.0,70.0,72.0,80.148,0.0,0.0,37.4,35.152,81.0,5.816,0.0,0.0
2007-11-24T05:00:00,2007-11-24T05:00:00,2007-11-24T10:00:00Z,8.829,0.35,7.635,0.049,0.05,0.0,0.035,0.02,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.153,6.532,1.103,1.50224,1.50224,0.37758,0.37758,1.12465,0.05266,0.05394,0.0,0.03729,0.02105,0.0,0.04257,0.0,0.0,0.0,0.0,0.00465,0.16542,0.96218,0.16247,0.0,0.0,0.0,0.0,5.392,0.0,0.0,0.433,0.0,0.0,70.0,70.0,72.0,82.727,0.0,0.0,35.6,34.136,87.0,5.816,0.0,0.0
2007-11-24T06:00:00,2007-11-24T06:00:00,2007-11-24T11:00:00Z,7.903,0.351,6.705,0.05,0.05,0.0,0.035,0.019,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.153,6.705,0.0,1.37907,1.37907,0.39136,0.39136,0.98771,0.05589,0.05577,0.0,0.03856,0.02129,0.0,0.04401,0.0,0.0,0.0,0.0,0.00481,0.17104,0.98771,0.0,0.0,0.0,0.0,0.0,5.535,0.0,0.0,0.441,0.0,0.0,70.0,70.0,72.0,81.115,0.0,0.0,35.6,34.136,87.0,4.698,0.0,0.0
2007-11-24T07:00:00,2007-11-24T07:00:00,2007-11-24T12:00:00Z,9.569,0.357,8.352,0.054,0.05,0.0,0.035,0.019,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.153,7.249,1.103,1.63223,1.63223,0.40196,0.40196,1.23027,0.06105,0.05634,0.0,0.03895,0.02103,0.0,0.04693,0.0,0.0,0.0,0.0,0.00486,0.17279,1.0678,0.16248,0.0,0.0,0.0,0.0,5.984,0.0,0.0,0.434,0.0,0.0,70.0,70.0,72.0,82.455,0.0,0.0,33.8,32.292,86.0,3.355,0.0,0.0
2007-11-24T08:00:00,2007-11-24T08:00:00,2007-11-24T13:00:00Z,12.514,0.361,11.282,0.058,0.05,0.0,0.035,0.017,0.0,0.044,0.0,0.0,0.0,0.0,0.004,0.153,7.732,3.549,2.01276,2.01276,0.35099,0.35099,1.66177,0.05615,0.04858,0.0,0.03359,0.0169,0.0,0.0426,0.0,0.0,0.0,0.0,0.00419,0.14899,1.13898,0.52279,0.0,0.0,3.054,1.204,6.383,0.0,2.418,0.437,0.0,0.0,70.0,70.0,72.0,83.703,0.0,0.0,33.8,32.292,86.0,4.698,0.0,0.0
2007-11-24T09:00:00,2007-11-24T09:00:00,2007-11-24T14:00:00Z,8.241,0.678,5.928,0.036,0.05,0.0,0.315,0.015,0.0,0.045,0.0,0.0,0.0,0.0,0.006,0.21,4.802,1.126,1.31301,1.31301,0.43979,0.43979,0.87321,0.02329,0.03244,0.0,0.20462,0.00991,0.0,0.02916,0.0,0.0,0.0,0.0,0.00408,0.1363,0.70741,0.16581,0.0,0.0,0.914,0.36,3.964,0.0,0.724,0.438,0.0,0.0,70.0,70.0,72.0,76.183,0.0,0.0,37.4,35.155,81.0,0.0,23.458,94.783
2007-11-24T10:00:00,2007-11-24T10:00:00,2007-11-24T15:00:00Z,6.154,0.495,4.464,0.025,0.05,0.0,0.176,0.013,0.0,0.045,0.0,0.0,0.0,0.0,0.004,0.182,3.361,1.103,0.95047,0.95047,0.29289,0.29289,0.65758,0.01486,0.02958,0.0,0.10433,0.00753,0.0,0.02658,0.0,0.0,0.0,0.0,0.00253,0.10748,0.49511,0.16247,0.0,0.0,0.0,0.0,2.775,0.0,0.0,0.433,0.0,0.0,70.0,70.0,72.0,72.153,0.0,0.0,42.8,39.433,75.0,5.816,32.968,155.963
2007-11-24T11:00:00,2007-11-24T11:00:00,2007-11-24T16:00:00Z,4.045,0.318,2.959,0.022,0.05,0.0,0.035,0.01,0.0,0.044,0.0,0.0,0.0,0.0,0.004,0.153,2.959,0.0,0.62544,0.62544,0.18958,0.18958,0.43586,0.01317,0.02977,0.0,0.02059,0.00606,0.0,0.02611,0.0,0.0,0.0,0.0,0.00257,0.09132,0.43586,0.0,0.0,0.0,0.0,0.0,2.443,0.0,0.0,0.441,0.0,0.0,70.0,70.0,72.0,66.581,0.0,0.0,46.4,41.395,66.0,5.816,43.112,164.839
2007-11-24T12:00:00,2007-11-24T12:00:00,2007-11-24T17:00:00Z,4.597,0.578,2.623,0.011,0.0,0.0,0.297,0.007,0.0,0.044,0.0,0.0,0.0,0.0,0.005,0.215,1.498,1.125,0.73534,0.73534,0.34894,0.34894,0.3864,0.00675,0.0,0.0,0.17916,0.00409,0.0,0.02645,0.0,0.0,0.0,0.0,0.00278,0.1297,0.22067,0.16573,0.0,0.0,0.884,0.348,1.237,0.0,0.698,0.435,0.0,0.0,70.0,70.0,72.0,60.784,0.0,0.0,50.0,43.088,57.0,5.816,43.112,199.392
2007-11-24T13:00:00,2007-11-24T13:00:00,2007-11-24T18:00:00Z,6.293,0.414,4.88,0.01,0.0,0.0,0.162,0.005,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.187,1.4,3.48,0.97178,0.97178,0.25294,0.25294,0.71884,0.00639,0.0,0.0,0.09866,0.00311,0.0,0.02811,0.0,0.0,0.0,0.0,0.00267,0.11399,0.20618,0.51266,0.0,0.0,2.202,0.868,1.155,0.0,1.744,0.438,0.0,0.0,70.0,70.0,72.0,61.807,0.0,0.0,53.6,44.857,50.0,8.053,39.942,213.023
2007-11-24T14:00:00,2007-11-24T14:00:00,2007-11-24T19:00:00Z,3.486,0.41,2.088,0.007,0.0,0.0,0.16,0.005,0.0,0.046,0.0,0.0,0.0,0.0,0.005,0.187,0.975,1.114,0.55401,0.55401,0.2464,0.2464,0.3076,0.00438,0.0,0.0,0.09636,0.00281,0.0,0.0277,0.0,0.0,0.0,0.0,0.00286,0.1123,0.14356,0.16405,0.0,0.0,0.441,0.174,0.805,0.0,0.349,0.436,0.0,0.0,70.0,70.0,72.0,69.097,0.0,0.0,55.4,43.305,35.0,10.29,37.406,207.317
2007-11-24T15:00:00,2007-11-24T15:00:00,2007-11-24T20:00:00Z,1.963,0.406,0.577,0.004,0.0,0.0,0.162,0.005,0.0,0.046,0.0,0.0,0.0,0.0,0.005,0.184,0.577,0.0,0.33214,0.33214,0.2471,0.2471,0.08504,0.00263,0.0,0.0,0.09834,0.00284,0.0,0.02802,0.0,0.0,0.0,0.0,0.00305,0.11221,0.08504,0.0,0.0,0.0,0.0,0.0,0.477,0.0,0.0,0.437,0.0,0.0,70.0,70.0,72.0,69.097,0.0,0.0,55.4,42.671,32.0,10.29,33.285,186.078
2007-11-24T16:00:00,2007-11-24T16:00:00,2007-11-24T21:00:00Z,2.523,0.416,1.103,0.0,0.0,0.0,0.172,0.005,0.0,0.045,0.0,0.0,0.0,0.0,0.005,0.189,0.0,1.103,0.45707,0.45707,0.29458,0.29458,0.16249,0.0,0.0,0.0,0.12183,0.0036,0.0,0.0318,0.0,0.0,0.0,0.0,0.00362,0.13373,0.0,0.16249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437,0.0,0.0,70.109,70.0,72.0,51.596,0.0,0.0,55.4,42.671,32.0,5.816,22.19,161.986
2007-11-24T17:00:00,2007-11-24T17:00:00,2007-11-24T22:00:00Z,2.459,0.434,0.977,0.007,0.05,0.0,0.035,0.008,0.0,0.048,0.0,0.0,0.0,0.129,0.004,0.153,0.977,0.0,0.61364,0.61364,0.46976,0.46976,0.14388,0.00789,0.05407,0.0,0.03738,0.00872,0.0,0.05215,0.0,0.0,0.0,0.13905,0.00466,0.16583,0.14388,0.0,0.0,0.0,0.0,0.0,0.808,0.0,0.0,0.436,0.0,0.0,70.002,70.0,72.0,66.642,0.0,0.0,48.2,38.844,41.0,6.935,9.827,87.809
2007-11-24T18:00:00,2007-11-24T18:00:00,2007-11-24T23:00:00Z,8.148,1.672,2.443,0.001,0.0,0.0,0.485,0.016,0.03,0.053,0.0,0.0,0.0,0.823,0.01,0.254,0.17,2.273,2.34844,2.34844,1.98857,1.98857,0.35987,0.00151,0.0,0.0,0.57733,0.01917,0.03568,0.06258,0.0,0.0,0.0,0.97861,0.01165,0.30203,0.02502,0.33485,0.0,0.0,1.323,0.522,0.14,0.0,1.048,0.438,0.0,0.0,70.0,70.0,72.0,17.88,99.99,0.0,51.8,39.791,31.0,0.0,0.0,0.0
2007-11-24T19:00:00,2007-11-24T19:00:00,2007-11-25T00:00:00Z,8.144,1.707,2.32,0.0,0.05,0.0,0.617,0.02,0.0,0.055,0.0,0.0,0.0,0.695,0.012,0.259,0.0,2.32,2.36332,2.36332,2.02163,2.02163,0.34169,0.0,0.05922,0.0,0.73029,0.02412,0.0,0.06491,0.0,0.0,0.0,0.8227,0.0138,0.3066,0.0,0.34169,0.0,0.0,2.207,0.87,0.0,0.0,1.744,0.436,0.0,0.0,70.793,70.0,72.0,58.647,0.0,0.0,48.2,38.325,38.0,0.0,0.0,0.0
2007-11-24T20:00:00,2007-11-24T20:00:00,2007-11-25T01:00:00Z,9.758,1.063,6.132,0.01,0.05,0.0,0.668,0.025,0.0,0.053,0.0,0.0,0.0,0.0,0.012,0.244,1.293,4.839,2.10508,2.10508,1.2018,1.2018,0.90328,0.01093,0.05655,0.0,0.75564,0.02879,0.0,0.05951,0.0,0.0,0.0,0.0,0.01401,0.27638,0.19053,0.71275,0.0,0.0,3.961,1.561,1.084,0.0,3.136,0.431,0.0,0.0,70.017,70.0,72.0,74.645,0.0,0.0,39.2,34.027,59.0,0.0,0.0,0.0
2007-11-24T21:00:00,2007-11-24T21:00:00,2007-11-25T02:00:00Z,5.777,0.984,2.419,0.01,0.05,0.0,0.595,0.035,0.0,0.052,0.0,0.0,0.0,0.0,0.013,0.23,1.305,1.114,1.46524,1.46524,1.10885,1.10885,0.35639,0.011,0.05635,0.0,0.67029,0.03968,0.0,0.05806,0.0,0.0,0.0,0.0,0.01479,0.25868,0.1923,0.16409,0.0,0.0,0.44,0.174,1.078,0.0,0.349,0.437,0.0,0.0,70.0,70.0,72.0,68.835,0.0,0.0,42.8,36.004,51.0,3.355,0.0,0.0
2007-11-24T22:00:00,2007-11-24T22:00:00,2007-11-25T03:00:00Z,6.241,0.851,3.336,0.017,0.05,0.0,0.46,0.042,0.0,0.05,0.0,0.0,0.0,0.0,0.013,0.22,2.233,1.103,1.4489,1.4489,0.95748,0.95748,0.49142,0.01877,0.05623,0.0,0.51731,0.04675,0.0,0.0567,0.0,0.0,0.0,0.0,0.01434,0.24737,0.32895,0.16247,0.0,0.0,0.0,0.0,1.844,0.0,0.0,0.433,0.0,0.0,70.0,70.0,72.0,74.425,0.0,0.0,39.2,34.024,59.0,3.355,0.0,0.0
2007-11-24T23:00:00,2007-11-24T23:00:00,2007-11-25T04:00:00Z,6.454,0.559,4.548,0.026,0.05,0.0,0.217,0.036,0.0,0.048,0.0,0.0,0.0,0.0,0.008,0.174,3.423,1.125,1.30002,1.30002,0.63009,0.63009,0.66993,0.02886,0.05641,0.0,0.24434,0.04068,0.0,0.05441,0.0,0.0,0.0,0.0,0.00858,0.19681,0.50427,0.16565,0.0,0.0,0.88,0.347,2.826,0.0,0.698,0.439,0.0,0.0,70.0,70.0,72.0,76.183,0.0,0.0,37.4,32.321,58.0,0.0,0.0,0.0
2007-11-25T00:00:00,2007-11-25T00:00:00,2007-11-25T05:00:00Z,7.65,0.448,6.12,0.037,0.05,0.0,0.104,0.025,0.015,0.045,0.0,0.0,0.0,0.0,0.007,0.165,5.007,1.114,1.40076,1.40076,0.49923,0.49923,0.90154,0.04168,0.0557,0.0,0.11632,0.02788,0.01671,0.05006,0.0,0.0,0.0,0.0,0.00754,0.18332,0.73748,0.16406,0.0,0.0,0.44,0.174,4.133,0.0,0.349,0.437,0.0,0.0,70.0,70.0,72.0,45.993,50.006,0.0,37.4,32.944,63.0,0.0,0.0,0.0
2007-11-25T01:00:00,2007-11-25T01:00:00,2007-11-25T06:00:00Z,9.207,0.349,8.018,0.043,0.05,0.0,0.035,0.02,0.0,0.044,0.0,0.0,0.0,0.0,0.004,0.153,5.756,2.262,1.5505,1.5505,0.36945,0.36945,1.18105,0.04559,0.05299,0.0,0.03664,0.02068,0.0,0.04647,0.0,0.0,0.0,0.0,0.00457,0.16252,0.8479,0.33315,0.0,0.0,1.329,0.524,4.752,0.0,1.052,0.435,0.0,0.0,70.0,70.0,72.0,82.455,0.0,0.0,33.8,30.597,72.0,3.355,0.0,0.0
2007-11-25T02:00:00,2007-11-25T02:00:00,2007-11-25T07:00:00Z,9.916,0.352,8.714,0.048,0.05,0.0,0.035,0.02,0.0,0.043,0.0,0.0,0.0,0.0,0.004,0.153,6.383,2.331,1.6575,1.6575,0.37395,0.37395,1.28355,0.05065,0.05309,0.0,0.03671,0.02072,0.0,0.04539,0.0,0.0,0.0,0.0,0.00458,0.16282,0.94026,0.3433,0.0,0.0,2.203,0.868,5.269,0.0,1.751,0.438,0.0,0.0,70.0,70.0,72.0,82.455,0.0,0.0,33.8,30.595,72.0,3.355,0.0,0.0
2007-11-25T03:00:00,2007-11-25T03:00:00,2007-11-25T08:00:00Z,7.221,0.348,6.034,0.045,0.05,0.0,0.035,0.019,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.153,6.034,0.0,1.25788,1.25788,0.3691,0.3691,0.88878,0.04782,0.05302,0.0,0.03666,0.02024,0.0,0.04417,0.0,0.0,0.0,0.0,0.00457,0.16262,0.88878,0.0,0.0,0.0,0.0,0.0,4.981,0.0,0.0,0.431,0.0,0.0,70.0,70.0,72.0,78.483,0.0,0.0,37.4,33.563,68.0,4.698,0.0,0.0
2007-11-25T04:00:00,2007-11-25T04:00:00,2007-11-25T09:00:00Z,9.259,0.354,8.052,0.052,0.05,0.0,0.035,0.019,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.153,6.949,1.103,1.56497,1.56497,0.37893,0.37893,1.18604,0.05562,0.05355,0.0,0.03703,0.02045,0.0,0.04344,0.0,0.0,0.0,0.0,0.00462,0.16424,1.02352,0.16252,0.0,0.0,0.0,0.0,5.736,0.0,0.0,0.443,0.0,0.0,70.0,70.0,72.0,84.871,0.0,0.0,35.6,32.515,73.0,6.935,0.0,0.0
2007-11-25T05:00:00,2007-11-25T05:00:00,2007-11-25T10:00:00Z,8.401,0.355,7.19,0.054,0.05,0.0,0.035,0.02,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.153,7.19,0.0,1.4419,1.4419,0.38288,0.38288,1.05902,0.05796,0.05394,0.0,0.03729,0.02105,0.0,0.04257,0.0,0.0,0.0,0.0,0.00465,0.16542,1.05902,0.0,0.0,0.0,0.0,0.0,5.935,0.0,0.0,0.43,0.0,0.0,70.0,70.0,72.0,84.871,0.0,0.0,35.6,31.557,67.0,6.935,0.0,0.0
2007-11-25T06:00:00,2007-11-25T06:00:00,2007-11-25T11:00:00Z,9.626,0.355,8.413,0.055,0.05,0.0,0.035,0.019,0.0,0.039,0.0,0.0,0.0,0.0,0.004,0.153,7.31,1.103,1.63566,1.63566,0.3964,0.3964,1.23926,0.06093,0.05577,0.0,0.03856,0.02129,0.0,0.04401,0.0,0.0,0.0,0.0,0.00481,0.17104,1.07674,0.16252,0.0,0.0,0.0,0.0,6.034,0.0,0.0,0.444,0.0,0.0,70.0,70.0,72.0,88.485,0.0,0.0,37.4,33.558,68.0,9.171,0.0,0.0
2007-11-25T07:00:00,2007-11-25T07:00:00,2007-11-25T12:00:00Z,9.538,0.357,8.322,0.054,0.05,0.0,0.035,0.019,0.0,0.042,0.0,0.0,0.0,0.0,0.004,0.153,7.219,1.103,1.62753,1.62753,0.4017,0.4017,1.22583,0.06079,0.05634,0.0,0.03895,0.02103,0.0,0.04693,0.0,0.0,0.0,0.0,0.00486,0.17279,1.06337,0.16246,0.0,0.0,0.0,0.0,5.959,0.0,0.0,0.43,0.0,0.0,70.0,70.0,72.0,90.127,0.0,0.0,39.2,34.665,64.0,10.29,0.0,0.0
2007-11-25T08:00:00,2007-11-25T08:00:00,2007-11-25T13:00:00Z,8.398,0.357,7.18,0.054,0.05,0.0,0.035,0.017,0.0,0.044,0.0,0.0,0.0,0.0,0.004,0.153,7.18,0.0,1.40457,1.40457,0.34698,0.34698,1.05758,0.05213,0.04858,0.0,0.03359,0.0169,0.0,0.0426,0.0,0.0,0.0,0.0,0.00419,0.14899,1.05758,0.0,0.0,0.0,0.0,0.0,5.927,0.0,0.0,0.444,0.0,0.0,70.0,70.0,72.0,85.165,0.0,0.0,39.92,34.773,60.0,9.171,0.0,0.0
2007-11-25T09:00:00,2007-11-25T09:00:00,2007-11-25T14:00:00Z,8.588,0.349,7.396,0.047,0.05,0.0,0.035,0.015,0.0,0.045,0.0,0.0,0.0,0.0,0.004,0.153,6.293,1.103,1.31616,1.31616,0.22675,0.22675,1.08941,0.03051,0.03244,0.0,0.02243,0.00991,0.0,0.02916,0.0,0.0,0.0,0.0,0.0028,0.0995,0.92695,0.16246,0.0,0.0,0.0,0.0,5.195,0.0,0.0,0.431,0.0,0.0,70.0,70.0,72.0,77.658,0.0,0.0,42.8,36.571,55.0,8.053,21.239,0.0
2007-11-25T10:00:00,2007-11-25T10:00:00,2007-11-25T15:00:00Z,6.957,0.343,5.786,0.043,0.05,0.0,0.035,0.013,0.0,0.045,0.0,0.0,0.0,0.0,0.004,0.153,5.786,0.0,1.05522,1.05522,0.20297,0.20297,0.85225,0.02558,0.02958,0.0,0.02045,0.00753,0.0,0.02658,0.0,0.0,0.0,0.0,0.00255,0.09071,0.85225,0.0,0.0,0.0,0.0,0.0,4.776,0.0,0.0,0.443,0.0,0.0,70.0,70.0,72.0,83.233,0.0,0.0,44.6,37.649,52.0,10.29,41.527,18.069
2007-11-25T11:00:00,2007-11-25T11:00:00,2007-11-25T16:00:00Z,14.818,2.212,7.271,0.046,0.05,0.0,0.172,0.01,0.0,0.044,0.0,0.036,1.667,0.0,0.004,0.182,6.162,1.109,2.38804,2.38804,1.31705,1.31705,1.071,0.02742,0.02977,0.0,0.10251,0.00606,0.0,0.02611,0.0,0.0217,0.99266,0.0,0.00261,0.1082,0.90764,0.16336,0.34,0.0,0.0,0.0,5.087,0.0,0.194,0.436,0.0,0.0,70.0,70.0,72.0,47.977,86.272,0.0,46.4,38.521,48.0,12.751,45.331,0.0
2007-11-25T12:00:00,2007-11-25T12:00:00,2007-11-25T17:00:00Z,14.446,2.057,7.426,0.038,0.05,0.0,0.166,0.007,0.0,0.044,0.0,0.0,1.564,0.0,0.004,0.184,5.124,2.302,2.33475,2.33475,1.24096,1.24096,1.09379,0.0231,0.03016,0.0,0.10001,0.00409,0.0,0.02645,0.0,0.0,0.94326,0.0,0.00269,0.1112,0.75473,0.33906,2.613,0.0,0.0,0.0,4.23,0.0,1.488,0.437,0.0,0.0,70.0,70.0,72.0,47.863,80.931,0.0,48.2,40.171,49.0,12.751,70.057,9.51
2007-11-25T13:00:00,2007-11-25T13:00:00,2007-11-25T18:00:00Z,5.713,0.427,4.255,0.023,0.0,0.0,0.162,0.005,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.187,3.132,1.124,0.88765,0.88765,0.26084,0.26084,0.62681,0.01429,0.0,0.0,0.09866,0.00311,0.0,0.02811,0.0,0.0,0.0,0.0,0.00267,0.11399,0.4613,0.16551,1.152,0.0,0.0,0.0,2.585,0.0,0.656,0.437,0.0,0.0,70.0,70.0,72.0,73.839,0.0,0.0,51.8,43.32,50.0,10.29,70.374,15.216
2007-11-25T14:00:00,2007-11-25T14:00:00,2007-11-25T19:00:00Z,5.913,0.427,4.455,0.025,0.0,0.0,0.16,0.005,0.0,0.046,0.0,0.0,0.0,0.0,0.005,0.187,3.352,1.103,0.91337,0.91337,0.25709,0.25709,0.65627,0.01507,0.0,0.0,0.09636,0.00281,0.0,0.0277,0.0,0.0,0.0,0.0,0.00286,0.1123,0.49379,0.16248,0.0,0.0,0.0,0.0,2.767,0.0,0.0,0.436,0.0,0.0,70.0,70.0,72.0,86.551,0.0,0.0,51.8,43.315,50.0,12.751,29.481,0.0
2007-11-25T15:00:00,2007-11-25T15:00:00,2007-11-25T20:00:00Z,5.566,0.424,4.119,0.022,0.0,0.0,0.162,0.005,0.0,0.046,0.0,0.0,0.0,0.0,0.005,0.184,3.005,1.114,0.86483,0.86483,0.25814,0.25814,0.60669,0.01367,0.0,0.0,0.09834,0.00284,0.0,0.02802,0.0,0.0,0.0,0.0,0.00305,0.11221,0.44264,0.16404,0.0,0.0,0.442,0.174,2.481,0.0,0.35,0.436,0.0,0.0,70.0,70.0,72.0,86.551,0.0,0.0,51.8,44.037,54.0,12.751,33.285,0.0
2007-11-25T16:00:00,2007-11-25T16:00:00,2007-11-25T21:00:00Z,6.221,0.435,4.738,0.018,0.0,0.0,0.172,0.005,0.0,0.045,0.0,0.0,0.0,0.0,0.005,0.189,2.449,2.289,1.00545,1.00545,0.30754,0.30754,0.69792,0.01295,0.0,0.0,0.12183,0.0036,0.0,0.0318,0.0,0.0,0.0,0.0,0.00362,0.13373,0.3608,0.33712,0.0,0.0,1.633,0.644,2.022,0.0,1.295,0.437,0.0,0.0,70.0,70.0,72.0,68.889,0.0,0.0,51.8,44.754,58.0,9.171,25.36,0.0
2007-11-25T17:00:00,2007-11-25T17:00:00,2007-11-25T22:00:00Z,6.431,0.476,4.806,0.019,0.0,0.0,0.202,0.008,0.0,0.048,0.0,0.0,0.0,0.0,0.006,0.194,2.504,2.302,1.22309,1.22309,0.51523,0.51523,0.70786,0.02023,0.0,0.0,0.2182,0.00872,0.0,0.05215,0.0,0.0,0.0,0.0,0.00624,0.20969,0.36881,0.33905,0.0,0.0,1.88,0.741,2.067,0.0,1.494,0.438,0.0,0.0,70.0,70.0,72.0,84.538,0.0,0.0,53.6,46.298,58.0,12.751,8.876,0.0
2007-11-25T18:00:00,2007-11-25T18:00:00,2007-11-25T23:00:00Z,10.709,0.598,8.669,0.029,0.0,0.0,0.26,0.016,0.03,0.053,0.0,0.0,0.0,0.0,0.007,0.204,3.829,4.84,1.98803,1.98803,0.71108,0.71108,1.27696,0.03404,0.0,0.0,0.30881,0.01917,0.03568,0.06258,0.0,0.0,0.0,0.0,0.00839,0.24241,0.56402,0.71293,0.0,0.0,3.971,1.565,3.161,0.0,3.149,0.437,0.0,0.0,70.0,70.0,72.0,48.64,99.99,0.0,53.6,47.946,67.0,14.987,0.0,0.0
2007-11-25T19:00:00,2007-11-25T19:00:00,2007-11-26T00:00:00Z,6.63,0.631,4.479,0.016,0.0,0.0,0.325,0.02,0.0,0.055,0.0,0.0,0.0,0.0,0.008,0.206,2.161,2.318,1.40659,1.40659,0.7469,0.7469,0.65969,0.01913,0.0,0.0,0.3852,0.02412,0.0,0.06491,0.0,0.0,0.0,0.0,0.00944,0.24411,0.31829,0.3414,0.0,0.0,2.176,0.857,1.784,0.0,1.729,0.438,0.0,0.0,70.0,70.0,72.0,73.839,0.0,0.0,51.8,48.886,82.0,10.29,0.0,0.0
2007-11-25T20:00:00,2007-11-25T20:00:00,2007-11-26T01:00:00Z,6.059,0.706,3.652,0.019,0.05,0.0,0.351,0.025,0.0,0.053,0.0,0.0,0.0,0.0,0.008,0.199,2.526,1.125,1.33578,1.33578,0.7979,0.7979,0.53787,0.02135,0.05655,0.0,0.39737,0.02879,0.0,0.05951,0.0,0.0,0.0,0.0,0.00943,0.22491,0.37214,0.16573,0.0,0.0,0.883,0.348,2.086,0.0,0.7,0.436,0.0,0.0,70.0,70.0,72.0,69.886,0.0,0.0,48.2,47.16,93.0,8.053,0.0,0.0
2007-11-25T21:00:00,2007-11-25T21:00:00,2007-11-26T02:00:00Z,5.981,0.985,2.619,0.011,0.05,0.0,0.595,0.035,0.0,0.052,0.0,0.0,0.0,0.0,0.013,0.23,1.515,1.103,1.49634,1.49634,1.11062,1.11062,0.38572,0.01276,0.05635,0.0,0.67029,0.03968,0.0,0.05806,0.0,0.0,0.0,0.0,0.01479,0.25868,0.22322,0.1625,0.0,0.0,0.0,0.0,1.251,0.0,0.0,0.439,0.0,0.0,70.0,70.0,72.0,61.605,0.0,0.0,48.2,48.2,100.0,4.698,0.0,0.0
