,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Garage,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Freezer,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Hot Water,End Use: Natural Gas: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Garage,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Freezer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Clothes Dryer,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Conditioned Space,Temperature: Garage,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
1205,2007-02-20T05:00:00,2007-02-20T05:00:00,2007-02-20T11:00:00Z,7.5,1.262,3.193,0.731,0.121,0.0,0.0,0.0,0.0,0.058,0.002,0.033,0.0,0.036,0.026,0.0,0.0,0.0,0.0,0.006,0.249,3.193,0.0,1.05116,1.05116,0.58086,0.58086,0.4703,0.33616,0.05558,0.0,0.0,0.0,0.0,0.02671,0.00113,0.01523,0.0,0.01639,0.0121,0.0,0.0,0.0,0.0,0.00278,0.11478,0.4703,0.0,0.0,0.0,2.794,1.073,10.593,0.0,0.0,2.797,0.453,0.0,0.0,27.65,68.0,28.949,68.0,72.0,66.294,0.0,0.0,30.2,28.697,85.0,8.053,0.0,0.0
1206,2007-02-20T06:00:00,2007-02-20T06:00:00,2007-02-20T12:00:00Z,7.536,1.311,3.062,0.727,0.12,0.0,0.0,0.0,0.0,0.111,0.005,0.027,0.0,0.036,0.026,0.0,0.0,0.0,0.0,0.006,0.254,3.062,0.0,1.02831,1.02831,0.57735,0.57735,0.45096,0.32006,0.05289,0.0,0.0,0.0,0.0,0.04885,0.00207,0.01172,0.0,0.01568,0.01158,0.0,0.0,0.0,0.0,0.00281,0.11168,0.45096,0.0,0.0,0.0,1.374,0.528,10.534,0.0,0.0,1.376,0.453,0.0,0.0,27.604,68.0,28.859,68.0,72.0,66.294,0.0,0.0,30.2,28.696,85.0,8.053,0.0,0.0
1207,2007-02-20T07:00:00,2007-02-20T07:00:00,2007-02-20T13:00:00Z,8.844,1.666,3.159,0.691,0.113,0.0,0.0,0.0,0.0,0.392,0.017,0.025,0.0,0.038,0.028,0.0,0.0,0.0,0.027,0.01,0.325,3.159,0.0,1.18967,1.18967,0.72429,0.72429,0.46538,0.30044,0.04934,0.0,0.0,0.0,0.0,0.17035,0.00722,0.01095,0.0,0.01635,0.01207,0.0,0.0,0.0,0.01167,0.0044,0.1415,0.46538,0.0,0.0,0.0,2.443,0.938,9.986,0.0,0.0,2.445,0.453,0.0,0.0,27.573,68.0,28.818,68.0,72.0,64.663,0.0,0.0,30.2,28.696,85.0,6.935,0.0,0.0
1208,2007-02-20T08:00:00,2007-02-20T08:00:00,2007-02-20T14:00:00Z,8.648,2.103,1.471,0.635,0.103,0.0,0.0,0.0,0.0,0.496,0.021,0.024,0.0,0.04,0.029,0.0,0.0,0.0,0.374,0.011,0.369,1.471,0.0,0.8877,0.8877,0.67096,0.67096,0.21674,0.20264,0.03294,0.0,0.0,0.0,0.0,0.15812,0.0067,0.0078,0.0,0.01263,0.00932,0.0,0.0,0.0,0.11945,0.00353,0.11781,0.21674,0.0,0.0,0.0,0.0,0.0,9.148,0.0,0.0,0.0,0.448,0.0,0.0,27.745,68.0,28.818,68.0,72.0,66.294,0.0,0.0,30.2,28.696,85.0,8.053,0.0,0.0
1209,2007-02-20T09:00:00,2007-02-20T09:00:00,2007-02-20T15:00:00Z,14.091,1.481,9.037,0.672,0.11,0.0,0.0,0.0,0.0,0.289,0.012,0.024,0.0,0.041,0.03,0.0,0.0,0.0,0.0,0.006,0.297,9.037,0.0,1.69132,1.69132,0.36014,0.36014,1.33118,0.16337,0.02671,0.0,0.0,0.0,0.0,0.07031,0.00298,0.00577,0.0,0.00987,0.00729,0.0,0.0,0.0,0.0,0.0015,0.07234,1.33118,0.0,0.0,0.0,6.612,2.54,9.712,0.0,0.0,6.618,0.453,0.0,0.0,33.631,68.0,29.67,68.0,72.0,72.414,0.0,0.0,35.6,32.506,73.0,12.751,21.873,168.96
1210,2007-02-20T10:00:00,2007-02-20T10:00:00,2007-02-20T16:00:00Z,8.015,1.418,3.176,0.583,0.094,0.0,0.0,0.0,0.0,0.296,0.013,0.02,0.0,0.041,0.03,0.0,0.039,0.0,0.0,0.005,0.297,3.176,0.0,0.80398,0.80398,0.33609,0.33609,0.46788,0.13826,0.02226,0.0,0.0,0.0,0.0,0.07011,0.00297,0.00477,0.0,0.00961,0.0071,0.0,0.00934,0.0,0.0,0.00115,0.07051,0.46788,0.0,0.0,0.0,2.623,1.008,8.38,0.0,0.0,2.627,0.453,0.0,0.0,39.292,68.0,31.209,68.0,72.0,59.145,0.0,0.0,37.4,33.549,68.0,8.053,25.36,234.896
1211,2007-02-20T11:00:00,2007-02-20T11:00:00,2007-02-20T17:00:00Z,18.543,1.707,12.718,0.615,0.099,0.0,0.0,0.0,0.0,0.288,0.012,0.016,0.0,0.04,0.029,0.0,0.169,0.136,0.0,0.005,0.297,6.55,6.168,2.25045,2.25045,0.3771,0.3771,1.87335,0.13586,0.02198,0.0,0.0,0.0,0.0,0.06362,0.0027,0.0035,0.0,0.00874,0.00646,0.0,0.03737,0.03006,0.0,0.0011,0.06572,0.96487,0.90848,4.609,0.0,0.536,0.206,8.866,0.0,0.0,3.865,0.452,0.0,0.0,44.308,68.0,34.53,68.0,72.0,39.694,72.838,0.0,39.2,34.657,64.0,14.987,26.945,266.913
1212,2007-02-20T12:00:00,2007-02-20T12:00:00,2007-02-20T18:00:00Z,26.72,1.762,20.706,0.671,0.11,0.0,0.0,0.0,0.0,0.278,0.012,0.011,0.0,0.04,0.029,0.0,0.003,0.302,0.0,0.005,0.302,7.001,13.706,3.42034,3.42034,0.37029,0.37029,3.05006,0.14099,0.02303,0.0,0.0,0.0,0.0,0.0584,0.00248,0.00227,0.0,0.00832,0.00614,0.0,0.00059,0.06352,0.0,0.00107,0.06348,1.0312,2.01885,3.073,0.0,3.202,1.23,9.715,0.0,0.0,5.431,0.454,0.0,0.0,49.015,68.0,37.288,68.0,72.0,17.957,161.861,0.0,41.0,36.261,64.0,11.408,27.896,279.593
1213,2007-02-20T13:00:00,2007-02-20T13:00:00,2007-02-20T19:00:00Z,17.144,1.492,12.052,0.536,0.086,0.0,0.0,0.0,0.0,0.27,0.011,0.009,0.0,0.042,0.031,0.0,0.0,0.197,0.0,0.005,0.306,3.143,8.909,2.09239,2.09239,0.31713,0.31713,1.77527,0.11396,0.01819,0.0,0.0,0.0,0.0,0.05742,0.00243,0.00184,0.0,0.00883,0.00652,0.0,0.0,0.04177,0.0,0.00106,0.06511,0.46301,1.31225,2.402,0.0,0.535,0.206,7.688,0.0,0.0,2.272,0.453,0.0,0.0,52.475,68.0,39.31,68.0,72.0,22.981,105.21,0.0,42.8,37.287,60.0,11.408,27.896,283.397
1214,2007-02-20T14:00:00,2007-02-20T14:00:00,2007-02-20T20:00:00Z,7.103,1.189,3.047,0.446,0.07,0.0,0.0,0.0,0.0,0.269,0.011,0.008,0.0,0.042,0.031,0.0,0.0,0.0,0.0,0.005,0.306,3.047,0.0,0.69883,0.69883,0.25,0.25,0.44883,0.09384,0.01473,0.0,0.0,0.0,0.0,0.05659,0.0024,0.00166,0.0,0.00874,0.00645,0.0,0.0,0.0,0.0,0.00115,0.06443,0.44883,0.0,1.681,0.0,0.0,0.0,6.368,0.0,0.0,1.213,0.452,0.0,0.0,52.708,68.0,40.772,68.0,72.0,70.196,0.0,0.0,42.8,37.284,60.0,13.869,28.213,279.91
1215,2007-02-20T15:00:00,2007-02-20T15:00:00,2007-02-20T21:00:00Z,3.88,1.137,0.0,0.404,0.063,0.0,0.0,0.0,0.0,0.27,0.011,0.008,0.0,0.042,0.031,0.0,0.0,0.0,0.0,0.006,0.302,0.0,0.0,0.25142,0.25142,0.25142,0.25142,0.0,0.0894,0.01393,0.0,0.0,0.0,0.0,0.05974,0.00253,0.00175,0.0,0.00919,0.00679,0.0,0.0,0.0,0.0,0.00128,0.06682,0.0,0.0,0.0,0.0,0.0,0.0,5.762,0.0,0.0,0.0,0.459,0.0,0.0,52.966,68.0,41.693,68.0,72.0,58.792,0.0,0.0,42.8,37.284,60.0,10.29,25.994,268.181
1216,2007-02-20T16:00:00,2007-02-20T16:00:00,2007-02-20T22:00:00Z,13.08,1.159,9.127,0.406,0.063,0.0,0.0,0.0,0.0,0.281,0.012,0.009,0.0,0.041,0.03,0.0,0.0,0.0,0.0,0.006,0.311,9.127,0.0,1.62843,1.62843,0.28407,0.28407,1.34437,0.09957,0.0155,0.0,0.0,0.0,0.0,0.06897,0.00292,0.00212,0.0,0.00995,0.00734,0.0,0.0,0.0,0.0,0.00145,0.07625,1.34437,0.0,0.0,0.0,6.888,2.645,5.797,0.0,0.0,6.891,0.453,0.0,0.0,51.684,68.0,42.254,68.0,72.0,58.792,0.0,0.0,42.8,37.284,60.0,10.29,20.288,245.04
1217,2007-02-20T17:00:00,2007-02-20T17:00:00,2007-02-20T23:00:00Z,7.896,1.537,2.652,0.337,0.052,0.0,0.0,0.0,0.0,0.576,0.024,0.014,0.0,0.044,0.032,0.0,0.0,0.0,0.027,0.009,0.422,2.652,0.0,0.9114,0.9114,0.52081,0.52081,0.39059,0.11415,0.01756,0.0,0.0,0.0,0.0,0.19519,0.00828,0.00463,0.0,0.01475,0.01089,0.0,0.0,0.0,0.00909,0.00311,0.14315,0.39059,0.0,0.0,0.0,1.062,0.408,4.79,0.0,0.0,1.06,0.451,0.0,0.0,50.083,68.0,42.313,68.0,72.0,49.869,0.0,0.0,42.8,37.999,65.0,5.816,14.582,192.101
1218,2007-02-20T18:00:00,2007-02-20T18:00:00,2007-02-21T00:00:00Z,10.827,2.617,1.899,0.404,0.063,0.0,0.0,0.0,0.0,0.733,0.031,0.027,0.03,0.047,0.035,0.0,0.0,0.0,0.776,0.012,0.457,1.899,0.0,1.43976,1.43976,1.16011,1.16011,0.27965,0.17912,0.02785,0.0,0.0,0.0,0.0,0.32517,0.01379,0.0118,0.0133,0.02106,0.01555,0.0,0.0,0.0,0.34414,0.00553,0.20281,0.27965,0.0,0.0,0.0,1.069,0.41,5.777,0.0,0.0,1.071,0.455,0.0,0.0,45.974,68.0,41.572,68.0,72.0,17.069,99.99,0.0,41.0,37.073,70.0,4.698,3.17,54.524
1219,2007-02-20T19:00:00,2007-02-20T19:00:00,2007-02-21T01:00:00Z,6.782,1.988,0.0,0.342,0.053,0.0,0.0,0.0,0.0,0.95,0.04,0.035,0.0,0.049,0.037,0.0,0.0,0.0,0.0,0.015,0.466,0.0,0.0,0.82734,0.82734,0.82734,0.82734,0.0,0.14249,0.02192,0.0,0.0,0.0,0.0,0.39543,0.01677,0.01468,0.0,0.02059,0.01521,0.0,0.0,0.0,0.0,0.00617,0.19409,0.0,0.0,0.0,0.0,0.0,0.0,4.878,0.0,0.0,0.0,0.453,0.0,0.0,39.577,68.0,39.903,68.0,72.0,55.262,0.0,0.0,35.6,33.32,80.0,0.0,0.0,0.0
1220,2007-02-20T20:00:00,2007-02-20T20:00:00,2007-02-21T02:00:00Z,10.356,2.132,3.082,0.357,0.055,0.0,0.0,0.0,0.0,1.088,0.046,0.047,0.0,0.047,0.035,0.0,0.0,0.0,0.0,0.016,0.44,3.082,0.0,1.35252,1.35252,0.89857,0.89857,0.45395,0.15058,0.02321,0.0,0.0,0.0,0.0,0.45881,0.01945,0.01971,0.0,0.02002,0.01479,0.0,0.0,0.0,0.0,0.00665,0.18535,0.45395,0.0,0.0,0.0,1.601,0.615,5.099,0.0,0.0,1.603,0.453,0.0,0.0,36.15,68.0,38.026,68.0,72.0,57.239,0.0,0.0,33.8,32.282,86.0,0.0,0.0,0.0
1221,2007-02-20T21:00:00,2007-02-20T21:00:00,2007-02-21T03:00:00Z,8.601,2.076,1.517,0.368,0.057,0.0,0.0,0.0,0.0,1.032,0.044,0.065,0.0,0.047,0.034,0.0,0.0,0.0,0.0,0.017,0.414,1.517,0.0,1.06474,1.06474,0.8413,0.8413,0.22343,0.14895,0.02299,0.0,0.0,0.0,0.0,0.41798,0.01772,0.02653,0.0,0.01884,0.01392,0.0,0.0,0.0,0.0,0.00677,0.1676,0.22343,0.0,0.0,0.0,1.071,0.411,5.254,0.0,0.0,1.071,0.453,0.0,0.0,34.359,68.0,36.56,68.0,72.0,57.239,0.0,0.0,33.8,32.282,86.0,0.0,0.0,0.0
1222,2007-02-20T22:00:00,2007-02-20T22:00:00,2007-02-21T04:00:00Z,7.931,1.893,1.471,0.4,0.062,0.0,0.0,0.0,0.0,0.829,0.035,0.076,0.0,0.046,0.034,0.0,0.0,0.0,0.0,0.016,0.396,1.471,0.0,1.00895,1.00895,0.7922,0.7922,0.21674,0.16729,0.02595,0.0,0.0,0.0,0.0,0.34707,0.01472,0.03161,0.0,0.01905,0.01407,0.0,0.0,0.0,0.0,0.0068,0.16565,0.21674,0.0,0.0,0.0,0.0,0.0,5.73,0.0,0.0,0.0,0.449,0.0,0.0,32.819,68.0,35.416,68.0,72.0,58.02,0.0,0.0,33.08,31.837,89.0,0.0,0.0,0.0
1223,2007-02-20T23:00:00,2007-02-20T23:00:00,2007-02-21T05:00:00Z,4.763,1.396,0.0,0.477,0.075,0.0,0.0,0.0,0.0,0.393,0.017,0.065,0.0,0.044,0.032,0.0,0.0,0.0,0.0,0.009,0.284,0.0,0.0,0.59522,0.59522,0.59522,0.59522,0.0,0.20329,0.03194,0.0,0.0,0.0,0.0,0.16755,0.0071,0.02792,0.0,0.01856,0.01371,0.0,0.0,0.0,0.0,0.00388,0.12128,0.0,0.0,0.0,0.0,0.536,0.206,6.871,0.0,0.0,0.536,0.452,0.0,0.0,31.424,68.0,34.473,68.0,72.0,59.181,0.0,0.0,32.0,31.162,92.0,0.0,0.0,0.0
1224,2007-02-21T00:00:00,2007-02-21T00:00:00,2007-02-21T06:00:00Z,6.398,1.437,1.494,0.724,0.119,0.0,0.0,0.0,0.0,0.166,0.007,0.045,0.03,0.041,0.03,0.0,0.0,0.0,0.0,0.008,0.267,1.494,0.0,0.84073,0.84073,0.62062,0.62062,0.2201,0.31281,0.05127,0.0,0.0,0.0,0.0,0.07184,0.00305,0.01958,0.01296,0.01752,0.01294,0.0,0.0,0.0,0.0,0.00347,0.11519,0.2201,0.0,0.0,0.0,0.535,0.205,10.63,0.0,0.0,0.536,0.455,0.0,0.0,30.308,68.0,33.625,68.0,72.0,25.394,99.99,0.0,30.2,29.401,92.0,6.935,0.0,0.0
1225,2007-02-21T01:00:00,2007-02-21T01:00:00,2007-02-21T07:00:00Z,5.105,1.065,1.472,0.512,0.081,0.0,0.0,0.0,0.0,0.097,0.004,0.033,0.0,0.04,0.029,0.0,0.0,0.0,0.0,0.007,0.263,1.472,0.0,0.6924,0.6924,0.47564,0.47564,0.21676,0.22863,0.0362,0.0,0.0,0.0,0.0,0.04313,0.00183,0.01478,0.0,0.01768,0.01306,0.0,0.0,0.0,0.0,0.00307,0.11726,0.21676,0.0,0.0,0.0,0.0,0.0,7.373,0.0,0.0,0.0,0.454,0.0,0.0,34.033,68.0,33.3,68.0,72.0,53.895,0.0,0.0,39.2,36.839,81.0,5.816,0.0,0.0
1226,2007-02-21T02:00:00,2007-02-21T02:00:00,2007-02-21T08:00:00Z,5.187,1.082,1.493,0.606,0.097,0.0,0.0,0.0,0.0,0.055,0.002,0.033,0.0,0.039,0.028,0.0,0.0,0.0,0.0,0.004,0.217,1.493,0.0,0.70941,0.70941,0.48943,0.48943,0.21998,0.27406,0.04409,0.0,0.0,0.0,0.0,0.02494,0.00106,0.01497,0.0,0.01745,0.01289,0.0,0.0,0.0,0.0,0.00195,0.09804,0.21998,0.0,0.0,0.0,0.535,0.206,8.793,0.0,0.0,0.536,0.451,0.0,0.0,30.579,68.0,33.031,68.0,72.0,61.088,0.0,0.0,30.2,29.401,92.0,0.0,0.0,0.0
1227,2007-02-21T03:00:00,2007-02-21T03:00:00,2007-02-21T09:00:00Z,6.971,1.126,3.13,0.644,0.104,0.0,0.0,0.0,0.0,0.055,0.002,0.033,0.0,0.038,0.028,0.0,0.0,0.0,0.0,0.004,0.217,3.13,0.0,0.98001,0.98001,0.519,0.519,0.46101,0.29704,0.04813,0.0,0.0,0.0,0.0,0.02542,0.00108,0.01526,0.0,0.01733,0.0128,0.0,0.0,0.0,0.0,0.00199,0.09996,0.46101,0.0,0.0,0.0,2.135,0.82,9.363,0.0,0.0,2.138,0.454,0.0,0.0,27.605,68.0,32.428,68.0,72.0,62.964,0.0,0.0,28.4,27.64,92.0,0.0,0.0,0.0
1228,2007-02-21T04:00:00,2007-02-21T04:00:00,2007-02-21T10:00:00Z,3.877,1.136,0.0,0.655,0.106,0.0,0.0,0.0,0.0,0.055,0.002,0.033,0.0,0.037,0.027,0.0,0.0,0.0,0.0,0.004,0.217,0.0,0.0,0.54664,0.54664,0.54664,0.54664,0.0,0.31492,0.05115,0.0,0.0,0.0,0.0,0.02653,0.00112,0.01592,0.0,0.01761,0.01301,0.0,0.0,0.0,0.0,0.00207,0.10431,0.0,0.0,0.0,0.0,0.0,0.0,9.511,0.0,0.0,0.0,0.455,0.0,0.0,25.797,68.0,31.495,68.0,72.0,62.964,0.0,0.0,28.4,27.64,92.0,0.0,0.0,0.0
1229,2007-02-21T05:00:00,2007-02-21T05:00:00,2007-02-21T11:00:00Z,5.328,1.13,1.471,0.651,0.106,0.0,0.0,0.0,0.0,0.055,0.002,0.033,0.0,0.036,0.026,0.0,0.0,0.0,0.0,0.004,0.217,1.471,0.0,0.73671,0.73671,0.51998,0.51998,0.21673,0.29943,0.04863,0.0,0.0,0.0,0.0,0.02537,0.00108,0.01523,0.0,0.01639,0.0121,0.0,0.0,0.0,0.0,0.00198,0.09976,0.21673,0.0,0.0,0.0,0.0,0.0,9.446,0.0,0.0,0.0,0.445,0.0,0.0,26.339,68.0,30.716,68.0,72.0,61.088,0.0,0.0,30.2,29.401,92.0,0.0,0.0,0.0
1230,2007-02-21T06:00:00,2007-02-21T06:00:00,2007-02-21T12:00:00Z,5.051,1.48,0.0,0.613,0.099,0.0,0.0,0.0,0.0,0.055,0.002,0.027,0.0,0.036,0.026,0.0,0.0,0.0,0.402,0.004,0.217,0.0,0.0,0.65174,0.65174,0.65174,0.65174,0.0,0.26969,0.04351,0.0,0.0,0.0,0.0,0.02428,0.00103,0.01172,0.0,0.01568,0.01158,0.0,0.0,0.0,0.17689,0.0019,0.09546,0.0,0.0,0.0,0.0,0.0,0.0,8.864,0.0,0.0,0.0,0.461,0.0,0.0,28.237,68.0,30.514,68.0,72.0,59.753,0.0,0.0,32.0,30.417,85.0,3.355,0.0,0.0
1231,2007-02-21T07:00:00,2007-02-21T07:00:00,2007-02-21T13:00:00Z,23.547,2.178,16.115,0.868,0.146,0.0,0.0,0.0,0.0,0.392,0.017,0.025,0.0,0.038,0.028,0.0,0.042,0.287,0.0,0.01,0.325,3.094,13.02,3.32061,3.32061,0.94692,0.94692,2.37368,0.37722,0.0636,0.0,0.0,0.0,0.0,0.17035,0.00722,0.01095,0.0,0.01635,0.01207,0.0,0.01839,0.12487,0.0,0.0044,0.1415,0.45577,1.91791,1.431,0.0,0.709,0.272,12.819,0.0,0.0,1.744,0.453,0.0,0.0,28.648,68.0,30.733,68.0,72.0,20.994,153.768,0.0,30.2,28.693,85.0,9.171,0.0,0.0
1232,2007-02-21T08:00:00,2007-02-21T08:00:00,2007-02-21T14:00:00Z,21.163,2.216,13.602,0.821,0.138,0.0,0.0,0.0,0.0,0.496,0.021,0.024,0.0,0.04,0.029,0.0,0.0,0.267,0.0,0.011,0.369,1.5,12.102,2.71045,2.71045,0.7069,0.7069,2.00355,0.26186,0.04395,0.0,0.0,0.0,0.0,0.15812,0.0067,0.0078,0.0,0.01263,0.00932,0.0,0.0,0.08517,0.0,0.00353,0.11781,0.22091,1.78265,0.943,0.0,0.0,0.0,12.012,0.0,0.0,0.681,0.453,0.0,0.0,28.943,68.0,30.971,68.0,72.0,22.072,142.923,0.0,30.2,28.693,85.0,9.171,0.0,0.0
1233,2007-02-21T09:00:00,2007-02-21T09:00:00,2007-02-21T15:00:00Z,7.89,1.403,3.104,0.606,0.098,0.0,0.0,0.0,0.0,0.289,0.012,0.024,0.0,0.041,0.03,0.0,0.0,0.0,0.0,0.006,0.297,3.104,0.0,0.79828,0.79828,0.34111,0.34111,0.45717,0.14726,0.02379,0.0,0.0,0.0,0.0,0.07031,0.00298,0.00577,0.0,0.00987,0.00729,0.0,0.0,0.0,0.0,0.0015,0.07234,0.45717,0.0,2.563,0.0,0.0,0.0,8.723,0.0,0.0,1.852,0.453,0.0,0.0,32.943,68.0,31.727,68.0,72.0,63.374,0.0,0.0,30.2,29.402,92.0,5.816,39.308,120.142
1234,2007-02-21T10:00:00,2007-02-21T10:00:00,2007-02-21T16:00:00Z,8.067,1.434,3.175,0.63,0.102,0.0,0.0,0.0,0.0,0.296,0.013,0.02,0.0,0.041,0.03,0.0,0.0,0.0,0.0,0.005,0.297,3.175,0.0,0.80749,0.80749,0.33977,0.33977,0.46772,0.14934,0.0242,0.0,0.0,0.0,0.0,0.07011,0.00297,0.00477,0.0,0.00961,0.0071,0.0,0.0,0.0,0.0,0.00115,0.07051,0.46772,0.0,3.616,0.0,0.0,0.0,9.113,0.0,0.0,2.616,0.454,0.0,0.0,34.171,68.0,32.616,68.0,72.0,68.276,0.0,0.0,30.2,29.402,92.0,9.171,38.991,0.0
1235,2007-02-21T11:00:00,2007-02-21T11:00:00,2007-02-21T17:00:00Z,9.872,1.467,4.865,0.671,0.109,0.0,0.0,0.0,0.0,0.288,0.012,0.016,0.0,0.04,0.029,0.0,0.0,0.0,0.0,0.005,0.297,4.865,0.0,1.04072,1.04072,0.32414,0.32414,0.71657,0.14814,0.02417,0.0,0.0,0.0,0.0,0.06362,0.0027,0.0035,0.0,0.00874,0.00646,0.0,0.0,0.0,0.0,0.0011,0.06572,0.71657,0.0,3.811,0.0,0.535,0.206,9.73,0.0,0.0,3.291,0.453,0.0,0.0,32.096,68.0,33.073,68.0,72.0,74.863,0.0,0.0,28.4,27.641,92.0,11.408,24.409,0.0
1236,2007-02-21T12:00:00,2007-02-21T12:00:00,2007-02-21T18:00:00Z,18.472,1.508,13.325,0.714,0.117,0.0,0.0,0.0,0.0,0.278,0.012,0.011,0.0,0.04,0.029,0.0,0.0,0.0,0.0,0.005,0.302,13.325,0.0,2.27976,2.27976,0.31692,0.31692,1.96284,0.15008,0.02468,0.0,0.0,0.0,0.0,0.0584,0.00248,0.00227,0.0,0.00832,0.00614,0.0,0.0,0.0,0.0,0.00107,0.06348,1.96284,0.0,2.873,0.0,7.493,2.878,10.395,0.0,0.0,9.569,0.453,0.0,0.0,31.241,68.0,32.899,68.0,72.0,79.94,0.0,0.0,26.6,25.88,92.0,12.751,59.596,1.902
1237,2007-02-21T13:00:00,2007-02-21T13:00:00,2007-02-21T19:00:00Z,10.932,1.473,5.905,0.687,0.112,0.0,0.0,0.0,0.0,0.27,0.011,0.009,0.0,0.042,0.031,0.0,0.0,0.0,0.0,0.005,0.306,5.905,0.0,1.18288,1.18288,0.31308,0.31308,0.8698,0.14597,0.0239,0.0,0.0,0.0,0.0,0.05742,0.00243,0.00184,0.0,0.00883,0.00652,0.0,0.0,0.0,0.0,0.00106,0.06511,0.8698,0.0,4.288,0.0,1.602,0.615,9.966,0.0,0.0,4.703,0.453,0.0,0.0,30.943,68.0,32.619,68.0,72.0,73.855,0.0,0.0,26.6,24.505,77.0,10.29,32.334,0.0
1238,2007-02-21T14:00:00,2007-02-21T14:00:00,2007-02-21T20:00:00Z,9.655,1.485,4.587,0.698,0.115,0.0,0.0,0.0,0.0,0.269,0.011,0.008,0.0,0.042,0.031,0.0,0.0,0.0,0.0,0.005,0.306,4.587,0.0,0.98807,0.98807,0.31242,0.31242,0.67565,0.14689,0.0241,0.0,0.0,0.0,0.0,0.05659,0.0024,0.00166,0.0,0.00874,0.00645,0.0,0.0,0.0,0.0,0.00115,0.06443,0.67565,0.0,1.93,0.0,1.069,0.41,10.145,0.0,0.0,2.469,0.454,0.0,0.0,30.167,68.0,32.331,68.0,72.0,76.423,0.0,0.0,26.6,24.503,77.0,11.408,29.798,0.0
1239,2007-02-21T15:00:00,2007-02-21T15:00:00,2007-02-21T21:00:00Z,8.225,1.506,3.087,0.718,0.118,0.0,0.0,0.0,0.0,0.27,0.011,0.008,0.0,0.042,0.031,0.0,0.0,0.0,0.0,0.006,0.302,3.087,0.0,0.78772,0.78772,0.33295,0.33295,0.45477,0.15873,0.02613,0.0,0.0,0.0,0.0,0.05974,0.00253,0.00175,0.0,0.00919,0.00679,0.0,0.0,0.0,0.0,0.00128,0.06682,0.45477,0.0,2.313,0.0,0.0,0.0,10.439,0.0,0.0,1.671,0.452,0.0,0.0,29.826,68.0,32.034,68.0,72.0,83.22,0.0,0.0,26.6,24.503,77.0,13.869,41.21,0.0
