Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,End Use: Natural Gas: Hot Water,End Use: Natural Gas: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Range/Oven,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
2007-02-02T21:00:00,2007-02-02T21:00:00,2007-02-03T03:00:00Z,9.662,1.051,6.076,0.036,0.05,0.0,0.605,0.045,0.0,0.047,0.0,0.017,0.252,4.8,1.277,0.0,1.32091,1.32091,0.42589,0.42589,0.89502,0.01452,0.02026,0.0,0.24533,0.01812,0.0,0.01884,0.0,0.00689,0.10193,0.70697,0.18805,0.0,0.89,0.318,3.962,0.0,0.87,0.447,0.0,0.0,69.0,69.0,69.0,66.957,0.0,0.0,31.64,31.018,94.0,6.935,0.0,0.0
2007-02-02T22:00:00,2007-02-02T22:00:00,2007-02-03T04:00:00Z,13.161,0.929,9.99,0.038,0.05,0.0,0.487,0.052,0.0,0.046,0.0,0.017,0.241,5.099,4.891,0.0,1.86039,1.86039,0.38886,0.38886,1.47153,0.01593,0.02092,0.0,0.20371,0.02159,0.0,0.01905,0.0,0.00691,0.10075,0.75109,0.72044,0.0,3.562,1.272,4.209,0.0,3.475,0.445,0.0,0.0,69.0,69.0,69.0,66.22,0.0,0.0,32.36,31.067,88.0,6.935,0.0,0.0
2007-02-02T23:00:00,2007-02-02T23:00:00,2007-02-03T05:00:00Z,10.781,0.352,9.578,0.046,0.05,0.0,0.032,0.045,0.0,0.044,0.0,0.004,0.132,6.098,3.481,0.0,1.56114,1.56114,0.15025,0.15025,1.41089,0.01941,0.02132,0.0,0.0138,0.01907,0.0,0.01856,0.0,0.00187,0.05623,0.89818,0.51271,0.0,1.788,0.638,5.033,0.0,1.742,0.444,0.0,0.0,69.0,69.0,69.0,67.462,0.0,0.0,33.08,32.017,90.0,8.053,0.0,0.0
2007-02-03T00:00:00,2007-02-03T00:00:00,2007-02-03T06:00:00Z,10.986,0.384,9.675,0.052,0.05,0.0,0.032,0.031,0.015,0.041,0.027,0.004,0.132,6.977,0.0,2.698,1.59106,1.59106,0.16594,0.16594,1.42512,0.02249,0.02159,0.0,0.01398,0.01337,0.00648,0.01752,0.01165,0.00189,0.05695,1.02766,0.0,0.39746,0.0,0.0,5.759,0.0,0.0,0.45,0.0,0.0,69.0,69.0,69.0,43.009,50.006,0.0,30.2,30.2,100.0,9.171,0.0,0.0
2007-02-03T01:00:00,2007-02-03T01:00:00,2007-02-03T07:00:00Z,9.37,0.334,8.23,0.053,0.05,0.0,0.032,0.023,0.0,0.04,0.0,0.004,0.132,7.127,1.103,0.0,1.36146,1.36146,0.14919,0.14919,1.21227,0.02376,0.02233,0.0,0.01446,0.0101,0.0,0.01768,0.0,0.00196,0.0589,1.04977,0.16251,0.0,0.0,0.0,5.883,0.0,0.0,0.441,0.0,0.0,69.0,69.0,69.0,72.795,0.0,0.0,30.02,30.02,100.0,9.171,0.0,0.0
2007-02-03T02:00:00,2007-02-03T02:00:00,2007-02-03T08:00:00Z,8.41,0.334,7.27,0.054,0.05,0.0,0.032,0.023,0.0,0.039,0.0,0.004,0.132,7.27,0.0,0.0,1.222,1.222,0.15107,0.15107,1.07093,0.02454,0.02261,0.0,0.01464,0.01022,0.0,0.01745,0.0,0.00198,0.05963,1.07093,0.0,0.0,0.0,0.0,6.002,0.0,0.0,0.449,0.0,0.0,69.0,69.0,69.0,70.497,0.0,0.0,30.02,30.02,100.0,8.053,0.0,0.0
2007-02-03T03:00:00,2007-02-03T03:00:00,2007-02-03T09:00:00Z,9.512,0.333,8.377,0.054,0.05,0.0,0.032,0.022,0.0,0.038,0.0,0.004,0.132,7.273,1.103,0.0,1.3872,1.3872,0.15334,0.15334,1.23386,0.02503,0.02305,0.0,0.01492,0.01019,0.0,0.01733,0.0,0.00202,0.06079,1.07135,0.16251,0.0,0.0,0.0,6.004,0.0,0.0,0.442,0.0,0.0,69.0,69.0,69.0,68.419,0.0,0.0,30.2,30.2,100.0,6.935,0.0,0.0
2007-02-03T04:00:00,2007-02-03T04:00:00,2007-02-03T10:00:00Z,8.534,0.333,7.399,0.055,0.05,0.0,0.032,0.022,0.0,0.037,0.0,0.004,0.132,7.399,0.0,0.0,1.24987,1.24987,0.15999,0.15999,1.08988,0.02657,0.02405,0.0,0.01557,0.01064,0.0,0.01761,0.0,0.00211,0.06344,1.08988,0.0,0.0,0.0,0.0,6.108,0.0,0.0,0.447,0.0,0.0,69.0,69.0,69.0,68.419,0.0,0.0,30.2,30.2,100.0,6.935,0.0,0.0
2007-02-03T05:00:00,2007-02-03T05:00:00,2007-02-03T11:00:00Z,9.868,0.334,8.729,0.057,0.05,0.0,0.032,0.023,0.0,0.036,0.0,0.004,0.132,7.625,1.103,0.0,1.4393,1.4393,0.15357,0.15357,1.28573,0.02619,0.02301,0.0,0.01489,0.0104,0.0,0.01639,0.0,0.00202,0.06068,1.12322,0.16252,0.0,0.0,0.0,6.295,0.0,0.0,0.443,0.0,0.0,69.0,69.0,69.0,70.32,0.0,0.0,30.2,30.2,100.0,8.053,0.0,0.0
2007-02-03T06:00:00,2007-02-03T06:00:00,2007-02-03T12:00:00Z,9.004,0.335,7.861,0.059,0.05,0.0,0.032,0.022,0.0,0.036,0.0,0.004,0.132,7.861,0.0,0.0,1.30539,1.30539,0.14751,0.14751,1.15789,0.02583,0.02201,0.0,0.01425,0.00974,0.0,0.01568,0.0,0.00193,0.05806,1.15789,0.0,0.0,0.0,0.0,6.489,0.0,0.0,0.446,0.0,0.0,69.0,69.0,69.0,72.623,0.0,0.0,30.2,29.4,92.0,9.171,0.0,0.0
2007-02-03T07:00:00,2007-02-03T07:00:00,2007-02-03T13:00:00Z,10.05,0.336,8.903,0.058,0.05,0.0,0.032,0.022,0.0,0.038,0.0,0.004,0.132,7.8,1.103,0.0,1.45753,1.45753,0.14611,0.14611,1.31142,0.02531,0.02174,0.0,0.01407,0.0094,0.0,0.01635,0.0,0.00191,0.05733,1.1489,0.16252,0.0,0.0,0.0,6.438,0.0,0.0,0.444,0.0,0.0,69.0,69.0,69.0,70.32,0.0,0.0,30.2,29.4,92.0,8.053,0.0,0.0
2007-02-03T08:00:00,2007-02-03T08:00:00,2007-02-03T14:00:00Z,9.015,0.337,7.865,0.059,0.05,0.0,0.032,0.02,0.0,0.04,0.0,0.004,0.132,7.865,0.0,0.0,1.26597,1.26597,0.10752,0.10752,1.15845,0.01873,0.01595,0.0,0.01033,0.00643,0.0,0.01263,0.0,0.0014,0.04207,1.15845,0.0,0.0,0.0,0.0,6.492,0.0,0.0,0.445,0.0,0.0,69.0,69.0,69.0,70.32,0.0,0.0,30.2,29.401,92.0,8.053,0.0,0.0
2007-02-03T09:00:00,2007-02-03T09:00:00,2007-02-03T15:00:00Z,8.918,0.327,7.803,0.05,0.05,0.0,0.032,0.018,0.0,0.041,0.0,0.004,0.132,6.699,1.103,0.0,1.22883,1.22883,0.07949,0.07949,1.14934,0.01216,0.01216,0.0,0.00787,0.0043,0.0,0.00987,0.0,0.00107,0.03207,0.98681,0.16253,0.0,0.0,0.0,5.53,0.0,0.0,0.446,0.0,0.0,69.0,69.0,69.0,75.329,0.0,0.0,30.2,29.401,92.0,10.29,20.288,138.211
2007-02-03T10:00:00,2007-02-03T10:00:00,2007-02-03T16:00:00Z,6.812,0.317,5.731,0.043,0.05,0.0,0.032,0.015,0.0,0.041,0.0,0.004,0.132,5.731,0.0,0.0,0.91928,0.91928,0.07506,0.07506,0.84421,0.01014,0.01185,0.0,0.00767,0.00349,0.0,0.00961,0.0,0.00104,0.03125,0.84421,0.0,0.0,0.0,0.0,4.731,0.0,0.0,0.444,0.0,0.0,69.0,69.0,69.0,75.329,0.0,0.0,30.2,29.4,92.0,10.29,23.141,220.948
2007-02-03T11:00:00,2007-02-03T11:00:00,2007-02-03T17:00:00Z,7.966,0.313,6.897,0.043,0.05,0.0,0.032,0.012,0.0,0.04,0.0,0.004,0.132,5.793,1.103,0.0,1.08509,1.08509,0.0692,0.0692,1.0159,0.00955,0.01105,0.0,0.00715,0.00261,0.0,0.00874,0.0,0.00097,0.02913,0.85337,0.16253,0.0,0.0,0.0,4.782,0.0,0.0,0.447,0.0,0.0,69.0,69.0,69.0,78.427,0.0,0.0,30.2,28.69,85.0,11.408,24.726,254.867
2007-02-03T12:00:00,2007-02-03T12:00:00,2007-02-03T18:00:00Z,7.225,0.312,6.16,0.046,0.05,0.0,0.032,0.008,0.0,0.04,0.0,0.004,0.132,6.16,0.0,0.0,0.9729,0.9729,0.06556,0.06556,0.90734,0.00966,0.01051,0.0,0.0068,0.00165,0.0,0.00832,0.0,0.00092,0.02771,0.90734,0.0,0.0,0.0,0.0,5.085,0.0,0.0,0.443,0.0,0.0,69.0,69.0,69.0,81.133,0.0,0.0,32.0,29.656,78.0,12.751,25.36,268.815
2007-02-03T13:00:00,2007-02-03T13:00:00,2007-02-03T19:00:00Z,14.136,0.317,13.052,0.051,0.05,0.0,0.032,0.006,0.0,0.042,0.0,0.004,0.132,6.881,6.172,0.0,1.99008,1.99008,0.06746,0.06746,1.92261,0.01092,0.01063,0.0,0.00688,0.00125,0.0,0.00883,0.0,0.00093,0.02803,1.01352,0.90909,0.0,3.861,1.379,5.68,0.0,3.769,0.445,0.0,0.0,69.0,69.0,69.0,81.133,0.0,0.0,32.0,29.656,78.0,12.751,23.775,274.204
2007-02-03T14:00:00,2007-02-03T14:00:00,2007-02-03T20:00:00Z,12.007,0.319,10.92,0.053,0.05,0.0,0.032,0.005,0.0,0.042,0.0,0.004,0.132,7.1,3.82,0.0,1.67546,1.67546,0.06701,0.06701,1.60845,0.01115,0.01052,0.0,0.00681,0.00114,0.0,0.00874,0.0,0.00092,0.02774,1.0458,0.56265,0.0,3.146,1.124,5.861,0.0,3.07,0.445,0.0,0.0,69.0,69.0,69.0,86.546,0.0,0.0,30.2,28.688,85.0,13.869,61.181,187.029
2007-02-03T15:00:00,2007-02-03T15:00:00,2007-02-03T21:00:00Z,10.64,0.33,9.515,0.064,0.05,0.0,0.032,0.005,0.0,0.042,0.0,0.004,0.132,8.593,0.922,0.0,1.47444,1.47444,0.07291,0.07291,1.40152,0.01418,0.01106,0.0,0.00716,0.0012,0.0,0.00919,0.0,0.00097,0.02916,1.26569,0.13584,0.0,0.0,0.0,7.093,0.0,0.0,0.452,0.0,0.0,69.0,69.0,69.0,96.64,0.0,0.0,28.4,26.963,85.0,16.106,19.337,0.0
2007-02-03T16:00:00,2007-02-03T16:00:00,2007-02-03T22:00:00Z,18.788,0.422,17.346,0.015,0.05,0.0,0.032,0.006,0.0,0.041,0.143,0.004,0.132,1.985,1.103,14.258,2.65865,2.65865,0.10358,0.10358,2.55507,0.00363,0.01226,0.0,0.00794,0.00145,0.0,0.00995,0.03495,0.00108,0.03233,0.29232,0.1625,2.10025,0.0,0.0,1.638,0.0,0.0,0.439,0.0,0.0,69.0,69.0,69.0,93.522,0.0,0.0,26.6,24.497,77.0,14.987,34.236,59.913
2007-02-03T17:00:00,2007-02-03T17:00:00,2007-02-03T23:00:00Z,15.436,0.823,12.629,0.032,0.05,0.0,0.338,0.009,0.0,0.044,0.084,0.009,0.257,4.269,0.0,8.36,2.13907,2.13907,0.27878,0.27878,1.86029,0.0108,0.01694,0.0,0.11457,0.00316,0.0,0.01475,0.02833,0.00316,0.08706,0.62881,0.0,1.23148,0.0,0.0,3.524,0.0,0.0,0.451,0.0,0.0,69.0,69.0,69.0,103.908,0.0,0.0,24.8,22.81,77.0,17.224,15.85,24.726
2007-02-03T18:00:00,2007-02-03T18:00:00,2007-02-04T00:00:00Z,16.333,0.957,13.069,0.089,0.05,0.0,0.43,0.019,0.03,0.047,0.0,0.013,0.278,11.952,1.117,0.0,2.34921,2.34921,0.42418,0.42418,1.92503,0.03955,0.02217,0.0,0.19086,0.00828,0.0133,0.02106,0.0,0.00562,0.12335,1.76051,0.16452,0.0,0.447,0.16,9.866,0.0,0.436,0.445,0.0,0.0,69.0,69.0,69.0,58.569,99.99,0.0,21.2,18.875,70.0,18.343,0.0,0.0
2007-02-03T19:00:00,2007-02-03T19:00:00,2007-02-04T01:00:00Z,13.691,1.047,10.119,0.067,0.05,0.0,0.558,0.024,0.0,0.049,0.0,0.015,0.284,9.016,1.103,0.0,1.92621,1.92621,0.43565,0.43565,1.49057,0.02801,0.02081,0.0,0.23209,0.00982,0.0,0.02059,0.0,0.00628,0.11804,1.32806,0.16251,0.0,0.0,0.0,7.442,0.0,0.0,0.441,0.0,0.0,69.0,69.0,69.0,103.153,0.0,0.0,19.4,17.213,70.0,16.106,0.0,0.0
2007-02-03T20:00:00,2007-02-03T20:00:00,2007-02-04T02:00:00Z,14.85,1.123,11.018,0.074,0.05,0.0,0.639,0.029,0.0,0.047,0.0,0.016,0.267,9.901,1.117,0.0,2.09639,2.09639,0.47346,0.47346,1.62292,0.03115,0.02108,0.0,0.26929,0.01243,0.0,0.02002,0.0,0.00677,0.11273,1.45846,0.16446,0.0,0.447,0.159,8.173,0.0,0.436,0.445,0.0,0.0,69.0,69.0,69.0,112.415,0.0,0.0,19.4,16.767,64.0,18.343,0.0,0.0
2007-02-03T21:00:00,2007-02-03T21:00:00,2007-02-04T03:00:00Z,14.813,1.086,11.108,0.074,0.05,0.0,0.605,0.041,0.0,0.047,0.0,0.017,0.252,9.978,1.131,0.0,2.07624,2.07624,0.43996,0.43996,1.63628,0.03018,0.02026,0.0,0.24533,0.01653,0.0,0.01884,0.0,0.00689,0.10193,1.46975,0.16652,0.0,0.891,0.318,8.236,0.0,0.871,0.446,0.0,0.0,69.0,69.0,69.0,104.451,0.0,0.0,17.6,15.545,70.0,16.106,0.0,0.0
2007-02-03T22:00:00,2007-02-03T22:00:00,2007-02-04T04:00:00Z,15.693,0.963,12.406,0.076,0.05,0.0,0.487,0.048,0.0,0.046,0.0,0.017,0.241,10.115,2.291,0.0,2.23044,2.23044,0.40309,0.40309,1.82735,0.03159,0.02092,0.0,0.20371,0.02015,0.0,0.01905,0.0,0.00691,0.10075,1.48992,0.33744,0.0,1.339,0.478,8.349,0.0,1.308,0.445,0.0,0.0,69.0,69.0,69.0,100.315,0.0,0.0,17.6,14.708,58.0,14.987,0.0,0.0
2007-02-03T23:00:00,2007-02-03T23:00:00,2007-02-04T05:00:00Z,19.185,0.878,16.19,0.085,0.05,0.0,0.429,0.042,0.0,0.044,0.0,0.014,0.214,11.399,4.79,0.0,2.75902,2.75902,0.37428,0.37428,2.38474,0.03628,0.02132,0.0,0.18299,0.01781,0.0,0.01856,0.0,0.00602,0.09129,1.67912,0.70562,0.0,2.868,1.024,9.41,0.0,2.797,0.444,0.0,0.0,69.0,69.0,69.0,105.746,0.0,0.0,15.8,13.482,64.0,16.106,0.0,0.0
2007-02-04T00:00:00,2007-02-04T00:00:00,2007-02-04T06:00:00Z,17.25,0.615,15.15,0.113,0.05,0.0,0.163,0.029,0.015,0.041,0.0,0.012,0.193,15.15,0.0,0.0,2.49742,2.49742,0.26575,0.26575,2.23166,0.04884,0.02159,0.0,0.07046,0.01252,0.00648,0.01752,0.0,0.00517,0.08317,2.23166,0.0,0.0,0.0,0.0,12.506,0.0,0.0,0.45,0.0,0.0,69.0,69.0,69.0,79.104,50.006,0.0,10.4,8.773,69.0,17.224,0.0,0.0
2007-02-04T01:00:00,2007-02-04T01:00:00,2007-02-04T07:00:00Z,16.707,0.494,15.022,0.104,0.05,0.0,0.081,0.023,0.0,0.04,0.0,0.01,0.187,13.905,1.117,0.0,2.43331,2.43331,0.22063,0.22063,2.21268,0.04636,0.02233,0.0,0.03629,0.0101,0.0,0.01768,0.0,0.00428,0.0836,2.04815,0.16453,0.0,0.447,0.16,11.478,0.0,0.436,0.445,0.0,0.0,69.0,69.0,69.0,103.44,0.0,0.0,8.6,7.086,69.0,13.869,0.0,0.0
2007-02-04T02:00:00,2007-02-04T02:00:00,2007-02-04T08:00:00Z,20.612,0.398,19.256,0.118,0.05,0.0,0.032,0.023,0.0,0.039,0.0,0.004,0.132,15.775,3.481,0.0,3.01615,3.01615,0.17977,0.17977,2.83638,0.05324,0.02261,0.0,0.01464,0.01022,0.0,0.01745,0.0,0.00198,0.05963,2.32363,0.51274,0.0,1.789,0.639,13.022,0.0,1.745,0.444,0.0,0.0,69.0,69.0,69.0,112.177,0.0,0.0,6.8,5.393,69.0,16.106,0.0,0.0
2007-02-04T03:00:00,2007-02-04T03:00:00,2007-02-04T09:00:00Z,18.885,0.409,17.49,0.131,0.05,0.0,0.032,0.022,0.0,0.038,0.0,0.004,0.132,17.49,0.0,0.0,2.76473,2.76473,0.18849,0.18849,2.57624,0.06018,0.02305,0.0,0.01492,0.01019,0.0,0.01733,0.0,0.00202,0.06079,2.57624,0.0,0.0,0.0,0.0,14.437,0.0,0.0,0.452,0.0,0.0,69.0,69.0,69.0,118.779,0.0,0.0,3.2,2.224,75.0,17.224,0.0,0.0
2007-02-04T04:00:00,2007-02-04T04:00:00,2007-02-04T10:00:00Z,20.052,0.408,18.658,0.131,0.05,0.0,0.032,0.022,0.0,0.037,0.0,0.004,0.132,17.555,1.103,0.0,2.94478,2.94478,0.19645,0.19645,2.74833,0.06303,0.02405,0.0,0.01557,0.01064,0.0,0.01761,0.0,0.00211,0.06344,2.58583,0.1625,0.0,0.0,0.0,14.491,0.0,0.0,0.439,0.0,0.0,69.0,69.0,69.0,112.285,0.0,0.0,1.4,0.498,75.0,14.987,0.0,0.0
2007-02-04T05:00:00,2007-02-04T05:00:00,2007-02-04T11:00:00Z,20.056,0.416,18.637,0.139,0.05,0.0,0.032,0.023,0.0,0.036,0.0,0.004,0.132,18.637,0.0,0.0,2.93656,2.93656,0.19139,0.19139,2.74517,0.06401,0.02301,0.0,0.01489,0.0104,0.0,0.01639,0.0,0.00202,0.06068,2.74517,0.0,0.0,0.0,0.0,15.384,0.0,0.0,0.45,0.0,0.0,69.0,69.0,69.0,120.005,0.0,0.0,1.4,0.245,68.0,17.224,0.0,0.0
2007-02-04T06:00:00,2007-02-04T06:00:00,2007-02-04T12:00:00Z,20.4,0.41,19.001,0.134,0.05,0.0,0.032,0.022,0.0,0.036,0.0,0.004,0.132,17.898,1.103,0.0,2.97931,2.97931,0.18049,0.18049,2.79882,0.05882,0.02201,0.0,0.01425,0.00974,0.0,0.01568,0.0,0.00193,0.05806,2.63632,0.1625,0.0,0.0,0.0,14.774,0.0,0.0,0.441,0.0,0.0,69.0,69.0,69.0,107.196,0.0,0.0,-0.4,-0.965,83.0,12.751,0.0,0.0
2007-02-04T07:00:00,2007-02-04T07:00:00,2007-02-04T13:00:00Z,20.276,0.419,18.848,0.141,0.05,0.0,0.032,0.022,0.0,0.038,0.0,0.004,0.132,18.848,0.0,0.0,2.95822,2.95822,0.18196,0.18196,2.77626,0.06116,0.02174,0.0,0.01407,0.0094,0.0,0.01635,0.0,0.00191,0.05733,2.77626,0.0,0.0,0.0,0.0,15.558,0.0,0.0,0.449,0.0,0.0,69.0,69.0,69.0,113.592,0.0,0.0,-0.4,-1.867,56.0,14.987,0.0,0.0
2007-02-04T08:00:00,2007-02-04T08:00:00,2007-02-04T14:00:00Z,22.612,0.428,21.152,0.15,0.05,0.0,0.032,0.02,0.0,0.04,0.0,0.004,0.132,20.049,1.103,0.0,3.25222,3.25222,0.13654,0.13654,3.11568,0.04774,0.01595,0.0,0.01033,0.00643,0.0,0.01263,0.0,0.0014,0.04207,2.95317,0.16251,0.0,0.0,0.0,16.55,0.0,0.0,0.442,0.0,0.0,69.0,69.0,69.0,118.522,0.0,0.0,-2.2,-2.966,75.0,16.106,0.0,0.0
2007-02-04T09:00:00,2007-02-04T09:00:00,2007-02-04T15:00:00Z,18.516,0.405,17.135,0.128,0.05,0.0,0.032,0.018,0.0,0.041,0.0,0.004,0.132,17.135,0.0,0.0,2.62241,2.62241,0.09843,0.09843,2.52398,0.0311,0.01216,0.0,0.00787,0.0043,0.0,0.00987,0.0,0.00107,0.03207,2.52398,0.0,0.0,0.0,0.0,14.144,0.0,0.0,0.448,0.0,0.0,69.0,69.0,69.0,110.234,0.0,0.0,-0.4,-1.231,75.0,13.869,19.971,153.427
2007-02-04T10:00:00,2007-02-04T10:00:00,2007-02-04T16:00:00Z,21.975,0.392,20.637,0.118,0.05,0.0,0.032,0.015,0.0,0.041,0.0,0.004,0.132,15.822,4.815,0.0,3.13273,3.13273,0.09291,0.09291,3.03982,0.02799,0.01185,0.0,0.00767,0.00349,0.0,0.00961,0.0,0.00104,0.03125,2.33061,0.70921,0.0,3.034,1.084,13.061,0.0,2.963,0.445,0.0,0.0,69.0,69.0,69.0,108.887,0.0,0.0,1.4,-0.186,56.0,13.869,23.141,224.752
2007-02-04T11:00:00,2007-02-04T11:00:00,2007-02-04T17:00:00Z,24.04,0.756,21.46,0.113,0.05,0.0,0.306,0.012,0.0,0.04,0.0,0.006,0.23,15.122,6.338,0.0,3.32809,3.32809,0.167,0.167,3.16109,0.02493,0.01105,0.0,0.06759,0.00261,0.0,0.00874,0.0,0.00127,0.05081,2.22745,0.93364,0.0,4.726,1.688,12.483,0.0,4.617,0.445,0.0,0.0,69.0,69.0,69.0,110.974,0.0,0.0,3.2,1.722,62.0,14.987,24.726,256.769
2007-02-04T12:00:00,2007-02-04T12:00:00,2007-02-04T18:00:00Z,17.441,0.744,14.901,0.111,0.05,0.0,0.294,0.008,0.0,0.04,0.0,0.006,0.235,14.901,0.0,0.0,2.35133,2.35133,0.15637,0.15637,2.19496,0.02337,0.01051,0.0,0.06181,0.00165,0.0,0.00832,0.0,0.00126,0.04946,2.19496,0.0,0.0,0.0,0.0,12.301,0.0,0.0,0.439,0.0,0.0,69.0,69.0,69.0,109.657,0.0,0.0,5.0,2.939,51.0,14.987,25.36,270.717
2007-02-04T13:00:00,2007-02-04T13:00:00,2007-02-04T19:00:00Z,18.969,0.39,17.64,0.123,0.05,0.0,0.032,0.006,0.0,0.042,0.0,0.004,0.132,16.536,1.104,0.0,2.6811,2.6811,0.08278,0.08278,2.59832,0.02623,0.01063,0.0,0.00688,0.00125,0.0,0.00883,0.0,0.00093,0.02803,2.43576,0.16255,0.0,0.0,0.0,13.65,0.0,0.0,0.451,0.0,0.0,69.0,69.0,69.0,116.319,0.0,0.0,6.8,4.626,52.0,17.224,24.409,270.4
2007-02-04T14:00:00,2007-02-04T14:00:00,2007-02-04T20:00:00Z,18.347,0.385,17.035,0.119,0.05,0.0,0.032,0.005,0.0,0.042,0.0,0.004,0.132,15.932,1.103,0.0,2.59013,2.59013,0.08087,0.08087,2.50926,0.02501,0.01052,0.0,0.00681,0.00114,0.0,0.00874,0.0,0.00092,0.02774,2.34676,0.1625,0.0,0.0,0.0,13.151,0.0,0.0,0.439,0.0,0.0,69.0,69.0,69.0,115.085,0.0,0.0,8.6,6.014,47.0,17.224,24.409,270.083
2007-02-04T15:00:00,2007-02-04T15:00:00,2007-02-04T21:00:00Z,16.381,0.37,15.119,0.104,0.05,0.0,0.032,0.005,0.0,0.042,0.0,0.004,0.132,13.988,1.13,0.0,2.30881,2.30881,0.08182,0.08182,2.227,0.02309,0.01106,0.0,0.00716,0.0012,0.0,0.00919,0.0,0.00097,0.02916,2.06048,0.16651,0.0,0.89,0.318,11.547,0.0,0.872,0.447,0.0,0.0,69.0,69.0,69.0,103.44,0.0,0.0,8.6,6.508,57.0,13.869,21.873,253.916
2007-02-04T16:00:00,2007-02-04T16:00:00,2007-02-04T22:00:00Z,14.399,0.355,13.186,0.09,0.05,0.0,0.032,0.006,0.0,0.041,0.0,0.004,0.132,12.083,1.103,0.0,2.02943,2.02943,0.0871,0.0871,1.94233,0.02211,0.01226,0.0,0.00794,0.00145,0.0,0.00995,0.0,0.00108,0.03233,1.77983,0.1625,0.0,0.0,0.0,9.974,0.0,0.0,0.439,0.0,0.0,69.0,69.0,69.0,95.275,0.0,0.0,10.4,7.411,43.0,11.408,18.069,223.484
2007-02-04T17:00:00,2007-02-04T17:00:00,2007-02-04T23:00:00Z,16.561,0.819,13.765,0.075,0.05,0.0,0.338,0.009,0.0,0.044,0.037,0.009,0.257,10.079,0.0,3.686,2.30522,2.30522,0.27763,0.27763,2.02758,0.02549,0.01694,0.0,0.11457,0.00316,0.0,0.01475,0.01249,0.00316,0.08706,1.4846,0.0,0.54298,0.0,0.0,8.32,0.0,0.0,0.45,0.0,0.0,69.0,69.0,69.0,90.558,0.0,0.0,10.4,7.678,48.0,9.171,10.144,151.525
