,Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Garage,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Freezer,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,End Use: Natural Gas: Hot Water,End Use: Natural Gas: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Garage,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Freezer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Clothes Dryer,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Conditioned Space,Temperature: Garage,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
3258,2007-05-16T18:00:00,2007-05-16T19:00:00,2007-05-17T00:00:00Z,4.849,0.973,1.528,0.0,0.0,0.0,0.435,0.018,0.028,0.0,0.064,0.047,0.0,0.0,0.0,0.0,0.012,0.368,0.0,1.528,0.0,0.43236,0.43236,0.20731,0.20731,0.22505,0.0,0.0,0.0,0.09272,0.00393,0.00593,0.0,0.01368,0.0101,0.0,0.0,0.0,0.0,0.0025,0.07845,0.0,0.22505,0.0,0.0,0.0,1.537,0.59,0.0,0.0,1.346,0.426,0.0,0.0,81.478,71.338,75.754,68.0,72.0,30.613,0.0,0.0,71.6,55.408,35.0,9.171,40.259,140.113
3259,2007-05-16T19:00:00,2007-05-16T20:00:00,2007-05-17T01:00:00Z,5.04,1.046,1.47,0.0,0.0,0.0,0.52,0.022,0.037,0.0,0.062,0.046,0.0,0.0,0.0,0.0,0.012,0.347,0.0,1.47,0.0,0.54552,0.54552,0.32892,0.32892,0.2166,0.0,0.0,0.0,0.16355,0.00693,0.01162,0.0,0.01938,0.01432,0.0,0.0,0.0,0.0,0.00391,0.10921,0.0,0.2166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428,0.0,0.0,77.265,71.487,74.7,68.0,72.0,15.047,0.0,0.0,68.0,54.078,40.0,3.355,14.899,123.312
3260,2007-05-16T20:00:00,2007-05-16T21:00:00,2007-05-17T02:00:00Z,6.976,1.124,3.142,0.0,0.0,0.0,0.361,0.015,0.052,0.0,0.06,0.045,0.311,0.0,0.0,0.0,0.009,0.272,0.0,3.142,0.0,0.80347,0.80347,0.34065,0.34065,0.46282,0.0,0.0,0.0,0.10931,0.00463,0.01568,0.0,0.0183,0.01352,0.09415,0.0,0.0,0.0,0.00265,0.08241,0.0,0.46282,0.0,0.0,2.197,1.025,0.394,0.0,0.0,2.293,0.426,0.0,0.0,69.926,71.378,72.885,68.0,72.0,23.821,0.0,0.0,62.6,52.706,52.0,0.0,0.0,0.0
3261,2007-05-16T21:00:00,2007-05-16T22:00:00,2007-05-17T03:00:00Z,10.607,1.097,6.862,0.0,0.0,0.0,0.443,0.019,0.06,0.0,0.059,0.044,0.199,0.0,0.0,0.0,0.009,0.265,0.0,6.862,0.0,1.33694,1.33694,0.32609,0.32609,1.01085,0.0,0.0,0.0,0.13171,0.00558,0.01774,0.0,0.01756,0.01297,0.05927,0.0,0.0,0.0,0.00255,0.07871,0.0,1.01085,0.0,0.0,3.027,3.614,1.388,0.0,0.0,5.089,0.426,0.0,0.0,63.323,71.116,70.448,68.0,72.0,32.282,0.0,0.0,57.2,51.193,67.0,0.0,0.0,0.0
3262,2007-05-16T22:00:00,2007-05-16T23:00:00,2007-05-17T04:00:00Z,7.435,0.768,4.813,0.0,0.0,0.0,0.348,0.015,0.052,0.0,0.057,0.042,0.0,0.0,0.0,0.0,0.008,0.248,0.0,4.813,0.0,0.92306,0.92306,0.2141,0.2141,0.70896,0.0,0.0,0.0,0.09706,0.00412,0.01441,0.0,0.01575,0.01163,0.0,0.0,0.0,0.0,0.00213,0.069,0.0,0.70896,0.0,0.0,0.256,3.2,1.229,0.0,0.0,2.97,0.428,0.0,0.0,61.234,70.958,68.117,68.0,72.0,29.145,0.0,0.0,59.0,52.8,67.0,0.0,0.0,0.0
3263,2007-05-16T23:00:00,2007-05-17T00:00:00,2007-05-17T05:00:00Z,1.488,0.436,0.0,0.0,0.0,0.0,0.055,0.002,0.036,0.03,0.053,0.039,0.0,0.0,0.0,0.0,0.004,0.217,0.0,0.0,0.0,0.12082,0.12082,0.12082,0.12082,0.0,0.0,0.0,0.0,0.01528,0.00065,0.00992,0.00831,0.0146,0.01078,0.0,0.0,0.0,0.0,0.00119,0.06009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428,0.0,0.0,57.416,69.847,65.993,68.0,72.0,8.758,99.99,0.0,55.4,50.509,72.0,0.0,0.0,0.0
3264,2007-05-17T00:00:00,2007-05-17T01:00:00,2007-05-17T06:00:00Z,2.834,0.394,1.49,0.0,0.0,0.0,0.055,0.002,0.026,0.0,0.051,0.038,0.0,0.0,0.0,0.0,0.004,0.217,0.0,1.49,0.0,0.33672,0.33672,0.11729,0.11729,0.21942,0.0,0.0,0.0,0.01641,0.0007,0.00778,0.0,0.01529,0.01129,0.0,0.0,0.0,0.0,0.00128,0.06453,0.0,0.21942,0.0,0.0,0.0,0.512,0.197,0.0,0.0,0.448,0.439,0.0,0.0,54.07,69.848,64.318,68.0,72.0,35.275,0.0,0.0,53.6,49.57,76.0,0.0,0.0,0.0
3265,2007-05-17T01:00:00,2007-05-17T02:00:00,2007-05-17T07:00:00Z,2.826,0.392,1.489,0.0,0.0,0.0,0.055,0.002,0.026,0.0,0.05,0.037,0.0,0.0,0.0,0.0,0.004,0.217,0.0,1.489,0.0,0.33792,0.33792,0.11853,0.11853,0.21939,0.0,0.0,0.0,0.01668,0.00071,0.00791,0.0,0.01515,0.01119,0.0,0.0,0.0,0.0,0.0013,0.06559,0.0,0.21939,0.0,0.0,0.0,0.512,0.197,0.0,0.0,0.448,0.437,0.0,0.0,50.656,69.785,62.714,68.0,72.0,40.18,0.0,0.0,50.0,47.994,87.0,0.0,0.0,0.0
3266,2007-05-17T02:00:00,2007-05-17T03:00:00,2007-05-17T08:00:00Z,1.5,0.44,0.0,0.0,0.05,0.0,0.055,0.002,0.026,0.0,0.049,0.036,0.0,0.0,0.0,0.0,0.004,0.217,0.0,0.0,0.0,0.1324,0.1324,0.1324,0.1324,0.0,0.0,0.01506,0.0,0.01661,0.0007,0.00787,0.0,0.0147,0.01086,0.0,0.0,0.0,0.0,0.0013,0.0653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,48.018,69.437,61.155,68.0,72.0,42.433,0.0,0.0,48.2,47.166,93.0,0.0,0.0,0.0
3267,2007-05-17T03:00:00,2007-05-17T04:00:00,2007-05-17T09:00:00Z,2.963,0.437,1.471,0.0,0.05,0.0,0.055,0.002,0.026,0.0,0.048,0.035,0.0,0.0,0.0,0.0,0.004,0.217,0.0,1.471,0.0,0.35282,0.35282,0.13616,0.13616,0.21666,0.0,0.01556,0.0,0.01717,0.00073,0.00814,0.0,0.0148,0.01093,0.0,0.0,0.0,0.0,0.00134,0.0675,0.0,0.21666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.434,0.0,0.0,46.016,69.158,59.797,68.0,72.0,41.987,0.0,0.0,48.2,47.166,93.0,0.0,0.0,0.0
3268,2007-05-17T04:00:00,2007-05-17T05:00:00,2007-05-17T10:00:00Z,1.485,0.435,0.0,0.0,0.05,0.0,0.055,0.002,0.026,0.0,0.046,0.034,0.0,0.0,0.0,0.0,0.004,0.217,0.0,0.0,0.0,0.13038,0.13038,0.13038,0.13038,0.0,0.0,0.01498,0.0,0.01652,0.0007,0.00783,0.0,0.01386,0.01023,0.0,0.0,0.0,0.0,0.00129,0.06496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.452,0.0,0.0,44.278,68.878,58.583,68.0,72.0,43.92,0.0,0.0,46.4,45.402,93.0,0.0,0.0,0.0
3269,2007-05-17T05:00:00,2007-05-17T06:00:00,2007-05-17T11:00:00Z,1.297,0.38,0.0,0.0,0.0,0.0,0.055,0.002,0.021,0.0,0.046,0.034,0.0,0.0,0.0,0.0,0.004,0.217,0.0,0.0,0.0,0.10892,0.10892,0.10892,0.10892,0.0,0.0,0.0,0.0,0.01581,0.00067,0.00603,0.0,0.01325,0.00979,0.0,0.0,0.0,0.0,0.00124,0.06214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.443,0.0,0.0,48.137,68.887,57.906,68.0,72.0,42.564,0.0,0.0,53.6,49.572,76.0,8.053,0.0,0.0
3270,2007-05-17T06:00:00,2007-05-17T07:00:00,2007-05-17T12:00:00Z,2.779,0.383,1.471,0.0,0.0,0.0,0.055,0.002,0.02,0.0,0.049,0.036,0.0,0.0,0.0,0.0,0.004,0.217,0.0,1.471,0.0,0.29507,0.29507,0.07835,0.07835,0.21672,0.0,0.0,0.0,0.01127,0.00048,0.00407,0.0,0.00998,0.00737,0.0,0.0,0.0,0.0,0.00088,0.04431,0.0,0.21672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446,0.0,0.0,52.444,68.939,58.167,68.0,72.0,43.468,0.0,0.0,55.58,51.043,74.0,9.171,19.337,63.083
3271,2007-05-17T07:00:00,2007-05-17T08:00:00,2007-05-17T13:00:00Z,4.267,1.25,0.0,0.0,0.0,0.0,0.448,0.019,0.019,0.0,0.051,0.038,0.0,0.0,0.0,0.374,0.009,0.292,0.0,0.0,0.0,0.22163,0.22163,0.22163,0.22163,0.0,0.0,0.0,0.0,0.07935,0.00336,0.00343,0.0,0.00911,0.00673,0.0,0.0,0.0,0.06637,0.00155,0.05174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.449,0.0,0.0,58.188,69.583,59.459,68.0,72.0,43.709,0.0,0.0,59.0,52.805,67.0,10.29,30.432,157.548
3272,2007-05-17T08:00:00,2007-05-17T09:00:00,2007-05-17T14:00:00Z,2.172,0.636,0.0,0.0,0.0,0.0,0.252,0.011,0.019,0.0,0.053,0.039,0.0,0.0,0.0,0.0,0.005,0.258,0.0,0.0,0.0,0.10945,0.10945,0.10945,0.10945,0.0,0.0,0.0,0.0,0.04338,0.00184,0.00323,0.0,0.00906,0.00669,0.0,0.0,0.0,0.0,0.00091,0.04434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.432,0.0,0.0,65.97,69.625,61.853,68.0,72.0,26.439,0.0,0.0,62.6,55.162,63.0,5.816,39.625,198.124
3273,2007-05-17T09:00:00,2007-05-17T10:00:00,2007-05-17T15:00:00Z,3.61,0.627,1.471,0.0,0.0,0.0,0.247,0.01,0.016,0.0,0.053,0.039,0.0,0.0,0.0,0.0,0.004,0.258,0.0,1.471,0.0,0.32173,0.32173,0.10502,0.10502,0.21671,0.0,0.0,0.0,0.04134,0.00175,0.00267,0.0,0.00882,0.00652,0.0,0.0,0.0,0.0,0.00072,0.04321,0.0,0.21671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.448,0.0,0.0,76.872,69.663,65.11,68.0,72.0,21.15,0.0,0.0,64.4,56.963,64.0,4.698,44.697,233.945
3274,2007-05-17T10:00:00,2007-05-17T11:00:00,2007-05-17T16:00:00Z,2.096,0.614,0.0,0.0,0.0,0.0,0.24,0.01,0.013,0.0,0.051,0.038,0.0,0.0,0.0,0.0,0.004,0.258,0.0,0.0,0.0,0.1017,0.1017,0.1017,0.1017,0.0,0.0,0.0,0.0,0.03974,0.00168,0.00207,0.0,0.00851,0.00628,0.0,0.0,0.0,0.0,0.00072,0.04269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.438,0.0,0.0,81.926,69.844,69.395,68.0,72.0,18.15,0.0,0.0,66.2,56.676,56.0,4.698,59.279,220.631
3275,2007-05-17T11:00:00,2007-05-17T12:00:00,2007-05-17T17:00:00Z,3.549,0.604,1.49,0.0,0.0,0.0,0.23,0.01,0.009,0.0,0.051,0.038,0.0,0.0,0.0,0.0,0.004,0.262,0.0,1.49,0.0,0.31844,0.31844,0.09901,0.09901,0.21943,0.0,0.0,0.0,0.03772,0.0016,0.0014,0.0,0.00843,0.00622,0.0,0.0,0.0,0.0,0.00073,0.04291,0.0,0.21943,0.0,0.0,0.0,0.512,0.197,0.0,0.0,0.448,0.439,0.0,0.0,87.627,70.034,72.7,68.0,72.0,17.532,0.0,0.0,69.08,56.808,47.0,5.816,70.374,221.582
3276,2007-05-17T12:00:00,2007-05-17T13:00:00,2007-05-17T18:00:00Z,3.545,0.603,1.489,0.0,0.0,0.0,0.223,0.009,0.007,0.0,0.054,0.04,0.0,0.0,0.0,0.0,0.004,0.265,0.0,1.489,0.0,0.31782,0.31782,0.09844,0.09844,0.21938,0.0,0.0,0.0,0.03647,0.00155,0.00111,0.0,0.00881,0.00651,0.0,0.0,0.0,0.0,0.00072,0.04327,0.0,0.21938,0.0,0.0,0.0,0.512,0.197,0.0,0.0,0.448,0.436,0.0,0.0,91.428,70.258,75.133,68.0,72.0,22.575,0.0,0.0,71.6,57.163,41.0,6.935,78.616,224.752
3277,2007-05-17T13:00:00,2007-05-17T14:00:00,2007-05-17T19:00:00Z,2.052,0.601,0.0,0.0,0.0,0.0,0.222,0.009,0.006,0.0,0.054,0.04,0.0,0.0,0.0,0.0,0.005,0.265,0.0,0.0,0.0,0.09782,0.09782,0.09782,0.09782,0.0,0.0,0.0,0.0,0.03614,0.00153,0.00102,0.0,0.00878,0.00648,0.0,0.0,0.0,0.0,0.00077,0.04309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.436,0.0,0.0,92.239,70.486,76.935,68.0,72.0,18.272,0.0,0.0,71.6,57.163,41.0,5.816,116.021,138.845
3278,2007-05-17T14:00:00,2007-05-17T15:00:00,2007-05-17T20:00:00Z,2.801,0.379,1.509,0.0,0.0,0.0,0.055,0.002,0.006,0.0,0.054,0.04,0.0,0.0,0.0,0.0,0.004,0.217,0.0,1.509,0.0,0.28475,0.28475,0.06253,0.06253,0.22222,0.0,0.0,0.0,0.00911,0.00039,0.00103,0.0,0.00891,0.00658,0.0,0.0,0.0,0.0,0.00071,0.0358,0.0,0.22222,0.0,0.0,0.0,1.026,0.394,0.0,0.0,0.896,0.432,0.0,0.0,92.013,70.48,78.034,68.0,72.0,29.386,0.0,0.0,71.78,57.297,41.0,8.724,88.443,202.879
3279,2007-05-17T15:00:00,2007-05-17T16:00:00,2007-05-17T21:00:00Z,2.776,0.377,1.489,0.0,0.0,0.0,0.055,0.002,0.007,0.0,0.053,0.039,0.0,0.0,0.0,0.0,0.004,0.217,0.0,1.489,0.0,0.28298,0.28298,0.06358,0.06358,0.2194,0.0,0.0,0.0,0.0093,0.00039,0.00115,0.0,0.00888,0.00656,0.0,0.0,0.0,0.0,0.00073,0.03657,0.0,0.2194,0.0,0.0,0.0,0.512,0.197,0.0,0.0,0.448,0.435,0.0,0.0,89.628,70.608,78.365,68.0,72.0,40.977,0.0,0.0,71.6,57.723,43.0,11.408,82.42,174.032
3280,2007-05-17T16:00:00,2007-05-17T17:00:00,2007-05-17T22:00:00Z,2.125,0.623,0.0,0.0,0.0,0.0,0.223,0.009,0.011,0.0,0.057,0.042,0.0,0.0,0.0,0.0,0.006,0.275,0.0,0.0,0.0,0.10324,0.10324,0.10324,0.10324,0.0,0.0,0.0,0.0,0.03702,0.00157,0.00179,0.0,0.00937,0.00692,0.0,0.0,0.0,0.0,0.00096,0.04561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425,0.0,0.0,88.051,71.133,78.236,68.0,72.0,48.135,0.0,0.0,73.4,58.549,41.0,12.751,45.965,214.291
3281,2007-05-17T17:00:00,2007-05-17T18:00:00,2007-05-17T23:00:00Z,7.132,0.692,4.771,0.0,0.0,0.0,0.228,0.01,0.021,0.03,0.062,0.046,0.0,0.0,0.0,0.0,0.007,0.289,0.0,4.771,0.0,0.82164,0.82164,0.11881,0.11881,0.70283,0.0,0.0,0.0,0.03911,0.00166,0.00361,0.00515,0.01059,0.00782,0.0,0.0,0.0,0.0,0.00122,0.04965,0.0,0.70283,0.0,0.0,0.0,3.061,1.176,0.0,0.0,2.683,0.429,0.0,0.0,84.279,71.382,77.679,68.0,72.0,17.975,99.99,0.0,71.6,57.718,43.0,13.869,50.72,173.398
3282,2007-05-17T18:00:00,2007-05-17T19:00:00,2007-05-18T00:00:00Z,4.849,0.973,1.528,0.0,0.0,0.0,0.435,0.018,0.028,0.0,0.064,0.047,0.0,0.0,0.0,0.0,0.012,0.368,0.0,1.528,0.0,0.43235,0.43235,0.20731,0.20731,0.22504,0.0,0.0,0.0,0.09272,0.00393,0.00593,0.0,0.01368,0.0101,0.0,0.0,0.0,0.0,0.0025,0.07845,0.0,0.22504,0.0,0.0,0.0,1.536,0.59,0.0,0.0,1.341,0.424,0.0,0.0,80.552,71.635,76.701,68.0,72.0,31.456,0.0,0.0,69.8,57.107,46.0,9.171,48.501,65.619
3283,2007-05-17T19:00:00,2007-05-17T20:00:00,2007-05-18T01:00:00Z,5.04,1.046,1.47,0.0,0.0,0.0,0.52,0.022,0.037,0.0,0.062,0.046,0.0,0.0,0.0,0.0,0.012,0.347,0.0,1.47,0.0,0.54553,0.54553,0.32892,0.32892,0.2166,0.0,0.0,0.0,0.16355,0.00693,0.01162,0.0,0.01938,0.01432,0.0,0.0,0.0,0.0,0.00391,0.10921,0.0,0.2166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,76.77,71.833,75.254,68.0,72.0,36.421,0.0,0.0,69.8,56.302,43.0,10.29,23.458,28.847
3284,2007-05-17T20:00:00,2007-05-17T21:00:00,2007-05-18T02:00:00Z,7.198,1.19,3.137,0.0,0.0,0.0,0.665,0.028,0.052,0.0,0.06,0.045,0.0,0.0,0.0,0.0,0.013,0.327,0.0,3.137,0.0,0.82287,0.82287,0.36083,0.36083,0.46204,0.0,0.0,0.0,0.20169,0.00855,0.01568,0.0,0.0183,0.01352,0.0,0.0,0.0,0.0,0.004,0.09909,0.0,0.46204,0.0,0.0,0.0,2.555,0.982,0.0,0.0,2.236,0.423,0.0,0.0,71.26,71.895,73.412,68.0,72.0,21.831,0.0,0.0,66.2,54.97,49.0,4.698,0.317,0.0
3285,2007-05-17T21:00:00,2007-05-17T22:00:00,2007-05-18T03:00:00Z,6.15,1.355,1.526,0.0,0.0,0.0,0.832,0.035,0.06,0.0,0.059,0.044,0.0,0.0,0.0,0.0,0.013,0.313,0.0,1.526,0.0,0.62749,0.62749,0.40271,0.40271,0.22479,0.0,0.0,0.0,0.24716,0.01048,0.01774,0.0,0.01756,0.01297,0.0,0.0,0.0,0.0,0.00381,0.09298,0.0,0.22479,0.0,0.0,0.0,1.494,0.574,0.0,0.0,1.303,0.42,0.0,0.0,66.983,72.004,71.419,68.0,72.0,24.855,0.0,0.0,64.4,55.142,56.0,4.698,0.0,0.0
3286,2007-05-17T22:00:00,2007-05-17T23:00:00,2007-05-18T04:00:00Z,8.632,1.108,4.851,0.0,0.0,0.0,0.642,0.027,0.052,0.0,0.057,0.042,0.0,0.0,0.0,0.0,0.011,0.278,0.0,4.851,0.0,1.02333,1.02333,0.30876,0.30876,0.71457,0.0,0.0,0.0,0.17888,0.00758,0.01441,0.0,0.01575,0.01163,0.0,0.0,0.0,0.0,0.00306,0.07744,0.0,0.71457,0.0,0.0,0.0,3.685,1.415,0.0,0.0,3.225,0.422,0.0,0.0,63.827,71.887,69.533,68.0,72.0,26.055,0.0,0.0,62.6,54.281,59.0,3.355,0.0,0.0
3287,2007-05-17T23:00:00,2007-05-18T00:00:00,2007-05-18T05:00:00Z,2.977,0.436,1.489,0.0,0.0,0.0,0.055,0.002,0.036,0.03,0.053,0.039,0.0,0.0,0.0,0.0,0.004,0.217,0.0,1.489,0.0,0.34017,0.34017,0.12082,0.12082,0.21934,0.0,0.0,0.0,0.01528,0.00065,0.00992,0.00831,0.0146,0.01078,0.0,0.0,0.0,0.0,0.00119,0.06009,0.0,0.21934,0.0,0.0,0.0,0.511,0.196,0.0,0.0,0.448,0.425,0.0,0.0,59.969,70.732,67.655,68.0,72.0,8.648,99.99,0.0,57.2,52.151,72.0,3.355,0.0,0.0
3288,2007-05-18T00:00:00,2007-05-18T01:00:00,2007-05-18T06:00:00Z,2.815,0.394,1.47,0.0,0.0,0.0,0.055,0.002,0.026,0.0,0.051,0.038,0.0,0.0,0.0,0.0,0.004,0.217,0.0,1.47,0.0,0.33389,0.33389,0.11729,0.11729,0.2166,0.0,0.0,0.0,0.01641,0.0007,0.00778,0.0,0.01529,0.01129,0.0,0.0,0.0,0.0,0.00128,0.06453,0.0,0.2166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.0,0.0,58.833,70.743,66.218,68.0,72.0,29.71,0.0,0.0,59.0,53.791,72.0,3.355,0.0,0.0
3289,2007-05-18T01:00:00,2007-05-18T02:00:00,2007-05-18T07:00:00Z,1.337,0.392,0.0,0.0,0.0,0.0,0.055,0.002,0.026,0.0,0.05,0.037,0.0,0.0,0.0,0.0,0.004,0.217,0.0,0.0,0.0,0.11853,0.11853,0.11853,0.11853,0.0,0.0,0.0,0.0,0.01668,0.00071,0.00791,0.0,0.01515,0.01119,0.0,0.0,0.0,0.0,0.0013,0.06559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,58.829,70.979,65.322,68.0,72.0,30.68,0.0,0.0,60.8,54.615,68.0,5.816,0.0,0.0
3290,2007-05-18T02:00:00,2007-05-18T03:00:00,2007-05-18T08:00:00Z,1.329,0.39,0.0,0.0,0.0,0.0,0.055,0.002,0.026,0.0,0.049,0.036,0.0,0.0,0.0,0.0,0.004,0.217,0.0,0.0,0.0,0.11734,0.11734,0.11734,0.11734,0.0,0.0,0.0,0.0,0.01661,0.0007,0.00787,0.0,0.0147,0.01086,0.0,0.0,0.0,0.0,0.0013,0.0653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427,0.0,0.0,58.969,70.814,64.732,68.0,72.0,36.608,0.0,0.0,60.8,54.615,68.0,8.053,0.0,0.0
3291,2007-05-18T03:00:00,2007-05-18T04:00:00,2007-05-18T09:00:00Z,2.792,0.387,1.471,0.0,0.0,0.0,0.055,0.002,0.026,0.0,0.048,0.035,0.0,0.0,0.0,0.0,0.004,0.217,0.0,1.471,0.0,0.33721,0.33721,0.1206,0.1206,0.21662,0.0,0.0,0.0,0.01717,0.00073,0.00814,0.0,0.0148,0.01093,0.0,0.0,0.0,0.0,0.00134,0.0675,0.0,0.21662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429,0.0,0.0,58.081,70.543,64.253,68.0,72.0,35.657,0.0,0.0,59.0,54.761,77.0,6.935,0.0,0.0
3292,2007-05-18T04:00:00,2007-05-18T05:00:00,2007-05-18T10:00:00Z,1.332,0.39,0.0,0.0,0.0,0.0,0.056,0.002,0.026,0.0,0.046,0.034,0.0,0.0,0.0,0.0,0.005,0.22,0.0,0.0,0.0,0.11693,0.11693,0.11693,0.11693,0.0,0.0,0.0,0.0,0.01692,0.00072,0.00783,0.0,0.01386,0.01023,0.0,0.0,0.0,0.0,0.00156,0.0658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437,0.0,0.0,58.024,70.326,63.802,68.0,72.0,45.295,0.0,0.0,59.0,54.761,77.0,10.29,0.0,0.0
3293,2007-05-18T05:00:00,2007-05-18T06:00:00,2007-05-18T11:00:00Z,1.297,0.38,0.0,0.0,0.0,0.0,0.055,0.002,0.021,0.0,0.046,0.034,0.0,0.0,0.0,0.0,0.004,0.217,0.0,0.0,0.0,0.10892,0.10892,0.10892,0.10892,0.0,0.0,0.0,0.0,0.01581,0.00067,0.00603,0.0,0.01325,0.00979,0.0,0.0,0.0,0.0,0.00124,0.06214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428,0.0,0.0,57.357,70.07,63.381,68.0,72.0,40.072,0.0,0.0,57.2,54.01,82.0,8.053,0.0,0.0
3294,2007-05-18T06:00:00,2007-05-18T07:00:00,2007-05-18T12:00:00Z,2.779,0.383,1.471,0.0,0.0,0.0,0.055,0.002,0.02,0.0,0.049,0.036,0.0,0.0,0.0,0.0,0.004,0.217,0.0,1.471,0.0,0.29503,0.29503,0.07835,0.07835,0.21668,0.0,0.0,0.0,0.01127,0.00048,0.00407,0.0,0.00998,0.00737,0.0,0.0,0.0,0.0,0.00088,0.04431,0.0,0.21668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.441,0.0,0.0,58.067,69.907,63.124,68.0,72.0,42.996,0.0,0.0,57.2,54.011,82.0,9.171,21.239,42.478
3295,2007-05-18T07:00:00,2007-05-18T08:00:00,2007-05-18T13:00:00Z,2.155,0.632,0.0,0.0,0.0,0.0,0.251,0.011,0.019,0.0,0.051,0.038,0.0,0.0,0.0,0.0,0.007,0.255,0.0,0.0,0.0,0.11195,0.11195,0.11195,0.11195,0.0,0.0,0.0,0.0,0.04452,0.00189,0.00343,0.0,0.00911,0.00673,0.0,0.0,0.0,0.0,0.00116,0.04513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.438,0.0,0.0,60.844,70.123,63.346,68.0,72.0,42.894,0.0,0.0,60.8,55.43,72.0,10.29,37.089,12.363
