occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
1,0.332,0.332,0,0,0,0,0.491,0.646,0.646,0,0,0.0476
1,0.354,0.354,0,0,0,0,0.584,0.658,0.658,0,0,0
1,0.409,0.409,0,0,0,0,0.621,0.621,0.621,0,0,0
1,0.512,0.512,0,0,0,0,0.658,0.583,0.583,0,0,0.0952
1,0.348,0.348,0,0,0,0,0.449,0.512,0.512,0,0,0.0476
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0476
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0476
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.238
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0476
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.305,0.305,0,0,0,0,0.398,0.459,0.459,0,0,0.467
0.5,0.218,0.218,0,0,0,0,0.347,0.493,0.493,0,0,0
0.5,0.216,0.216,0,0,0,0,0.286,0.5,0.5,0,0,0
0.5,0.208,0.208,0,0,0.8,0,0.235,0.5,0.5,0,0.535,0
0.5,0.202,0.202,0,0,0.467,0.717,0.24,0.5,0.5,0,0.477,0
0.5,0.194,0.194,0,0,0,0,0.245,0.506,0.506,0,0.538,0.0476
0.5,0.188,0.188,0,0,0,0,0.24,0.512,0.512,0,0.659,0.143
0.5,0.187,0.187,0,0,0,0,0.259,0.512,0.512,0,0.519,0.0952
0.5,0.186,0.186,0,0,0,0,0.272,0.506,0.506,0,0.545,0.0476
0.5,0.187,0.187,0,0,0,0,0.277,0.518,0.518,0,0.515,0.0476
0,0.049,0.049,0.233,0,0,0,0.258,0.465,0.465,0,0.0618,0
1,0.332,0.332,0,0,0,0,0.491,0.646,0.646,0,0,0
1,0.354,0.354,0,0,0,0,0.584,0.658,0.658,0,0,0.0476
1,0.409,0.409,0,0,0,0,0.621,0.621,0.621,0,0,0.143
1,0.512,0.512,0.233,0.133,0,0,0.658,0.583,0.583,0.117,0,0.0952
1,0.348,0.348,0,1,0,0,0.449,0.512,0.512,0.59,0,0.0476
1,0.049,0.049,0,0.267,0,0,0.258,0.465,0.465,0,0,0.0476
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.143
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.208,0.208,0,0,0,0,0.235,0.5,0.5,0,0,0.187
1,0.355,0.355,0,0,0,0,0.222,0.534,0.534,0,0,0.145
1,0.339,0.339,0,0,0,0,0.232,0.546,0.546,0,0,0.243
0.5,0.188,0.188,0,0,0,0,0.24,0.512,0.512,0,0,0
1,0.324,0.324,0,0,0,0,0.259,0.559,0.559,0,0,0
0.5,0.186,0.186,0,0,0,0,0.272,0.506,0.506,0,0,0
0.5,0.187,0.187,0,0,0,0,0.277,0.518,0.518,0,0,0.0476
0.5,0.187,0.187,0.233,0,0,0,0.31,0.531,0.531,0,0,0.143
0.5,0.19,0.19,0,0,0,0,0.374,0.555,0.555,0,0,0
0.5,0.201,0.201,0,0,0,0,0.421,0.562,0.562,0,0,0.19
1,0.409,0.409,0,0,0,0,0.621,0.621,0.621,0,0,0.0952
1,0.512,0.512,0,0,0,0,0.658,0.583,0.583,0,0,0.238
1,0.648,0.648,0,0,0,0,0.639,0.559,0.559,0,0,0.513
1,0.29,0.29,0,0,0,0,0.402,0.481,0.481,0,0,0.19
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.143
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.123
1,0.355,0.355,0,0,0,0,0.222,0.534,0.534,0,0,0.638
1,0.339,0.339,0,0,0,0,0.232,0.546,0.546,0,0,0.368
1,0.328,0.328,0,0,0,0,0.222,0.559,0.559,0,0,0.158
1,0.324,0.324,0,0,0,0,0.259,0.559,0.559,0,0,0.343
1,0.324,0.324,0,0,0,0,0.287,0.546,0.546,0,0,0.667
0.5,0.187,0.187,0,0,0,0,0.277,0.518,0.518,0,0,0.286
0.5,0.187,0.187,0,0,0,0,0.31,0.531,0.531,0,0,0.0476
0.5,0.19,0.19,0,0,0,0,0.374,0.555,0.555,0,0,0.19
0.5,0.201,0.201,0,0,0,0,0.421,0.562,0.562,0,0,0.238
0.5,0.229,0.229,0,0,0,0,0.439,0.543,0.543,0,0,0.143
0.5,0.281,0.281,0,0,0,0,0.458,0.524,0.524,0,0,0
0.5,0.348,0.348,0,0,0,0,0.449,0.512,0.512,0,0,0.0476
1,0.532,0.532,0,0.883,0,0,0.547,0.497,0.497,0.671,0,0.0952
1,0.148,0.148,0,0.767,0,0,0.361,0.456,0.456,0,0,0.0476
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.177,0.177,0.0833,0,0.8,0,0.328,0.462,0.462,0,0.466,0
1,0.386,0.386,0.15,0,0.717,0.717,0.436,0.521,0.521,0,0.415,0
1,0.383,0.383,0,0,0,0,0.315,0.534,0.534,0,0.534,0
1,0.366,0.366,0,0,0,0,0.213,0.534,0.534,0,0.405,0
1,0.355,0.355,0,0,0,0,0.222,0.534,0.534,0,0.273,0
1,0.339,0.339,0,0,0,0,0.232,0.546,0.546,0,0.679,0.143
1,0.328,0.328,0,0,0,0,0.222,0.559,0.559,0,0.48,0.238
1,0.324,0.324,0.467,0,0,0,0.259,0.559,0.559,0,0.272,0.0476
1,0.324,0.324,0,0,0,0,0.287,0.546,0.546,0,0.352,0
1,0.324,0.324,0,0,0,0,0.297,0.571,0.571,0,0.523,0.0476
1,0.326,0.326,0,0,0,0,0.361,0.596,0.596,0,0.329,0.238
1,0.332,0.332,0,0,0,0,0.491,0.646,0.646,0,0.789,0.143
1,0.354,0.354,0,0,0,0,0.584,0.658,0.658,0,0.0705,0.143
1,0.409,0.409,0,0,0,0,0.621,0.621,0.621,0,0,0.19
1,0.512,0.512,0,0,0,0,0.658,0.583,0.583,0,0,0.0952
1,0.348,0.348,0,0,0,0,0.449,0.512,0.512,0,0,0.0952
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0952
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.361
1,0.177,0.177,0,0,0,0,0.328,0.462,0.462,0,0,0.235
1,0.218,0.218,0,0,0,0,0.347,0.493,0.493,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.208,0.208,0,0,0,0,0.235,0.5,0.5,0,0,0.31
0.5,0.202,0.202,0,0,0,0,0.24,0.5,0.5,0,0,0.256
0.5,0.194,0.194,0,0,0,0,0.245,0.506,0.506,0,0,0.662
0,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0952
0,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0476
0.5,0.186,0.186,0,0,0.5,0.517,0.272,0.506,0.506,0,0.349,0
0.5,0.187,0.187,0,0,0,0.933,0.277,0.518,0.518,0,0.417,0.19
0.5,0.187,0.187,0,0,0,0,0.31,0.531,0.531,0,0.404,0.143
0.5,0.19,0.19,0,0,0,0,0.374,0.555,0.555,0,0.585,0
0.5,0.201,0.201,0,0,0,0,0.421,0.562,0.562,0,0.641,0
0.5,0.229,0.229,0,0,0,0,0.439,0.543,0.543,0,0.0288,0.0952
0.5,0.281,0.281,0,0,0,0,0.458,0.524,0.524,0,0,0.143
0.5,0.049,0.049,0.233,0,0,0,0.258,0.465,0.465,0,0,0
1,0.29,0.29,0,0,0,0,0.402,0.481,0.481,0,0,0.0476
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0952
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.208
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0.0833,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0895,0.0895,0.383,0.883,0,0,0.296,0.437,0.437,0.914,0,0.238
1,0.177,0.177,0,0.517,0,0,0.328,0.462,0.462,0.114,0,0.0988
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.279
0.5,0.216,0.216,0,0,0,0,0.286,0.5,0.5,0,0,0
0.5,0.208,0.208,0,0,0,0,0.235,0.5,0.5,0,0,0.0476
0.5,0.202,0.202,0,0,0,0,0.24,0.5,0.5,0,0,0.143
0.5,0.194,0.194,0,0,0,0,0.245,0.506,0.506,0,0,0.286
0.5,0.188,0.188,0,0,0,0,0.24,0.512,0.512,0,0,0
0.5,0.187,0.187,0,0,0,0,0.259,0.512,0.512,0,0,0
0.5,0.186,0.186,0,0,0,0,0.272,0.506,0.506,0,0,0.0952
0.5,0.187,0.187,0,0,0,0,0.277,0.518,0.518,0,0,0.0476
1,0.326,0.326,0,0,0,0,0.361,0.596,0.596,0,0,0
1,0.332,0.332,0,0,0,0,0.491,0.646,0.646,0,0,0.143
1,0.354,0.354,0,0.883,0,0,0.584,0.658,0.658,0.779,0,0.0476
1,0.409,0.409,0,0.517,0,0,0.621,0.621,0.621,0.769,0,0.0952
1,0.512,0.512,0,0,0.8,0,0.658,0.583,0.583,0.222,0.194,0.0476
1,0.648,0.648,0,0,1,0,0.639,0.559,0.559,0,0.551,0
1,0.29,0.29,0,0,0.483,0.983,0.402,0.481,0.481,0,0.486,0.0476
1,0.148,0.148,0,0,0,0.95,0.361,0.456,0.456,0,0,0.0952
1,0.0857,0.0857,0,0,0,0,0.314,0.45,0.45,0,0,0
1,0.0612,0.0612,0,0,0,0,0.3,0.437,0.437,0,0,0.14
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0895,0.0895,0,0,0,0,0.296,0.437,0.437,0,0,0.0827
1,0.177,0.177,0.233,0,0,0,0.328,0.462,0.462,0,0,0.311
1,0.218,0.218,0,0,0,0,0.347,0.493,0.493,0,0,0.229
0.5,0.216,0.216,0,0,0,0,0.286,0.5,0.5,0,0,0.542
0.5,0.208,0.208,0,0,0,0,0.235,0.5,0.5,0,0,0.0675
0,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.339,0.339,0.0833,0,0,0,0.232,0.546,0.546,0,0,0.286
0.5,0.188,0.188,0.15,0,0,0,0.24,0.512,0.512,0,0,0.0952
0.5,0.187,0.187,0,0,0,0,0.259,0.512,0.512,0,0,0.19
0.5,0.186,0.186,0,0,0,0,0.272,0.506,0.506,0,0,0
0.5,0.187,0.187,0,0,0,0,0.277,0.518,0.518,0,0,0
0.5,0.187,0.187,0,0,0,0,0.31,0.531,0.531,0,0,0.0952
1,0.332,0.332,0,0,0,0,0.491,0.646,0.646,0,0,0.0476
1,0.354,0.354,0,0,0,0,0.584,0.658,0.658,0,0,0.333
1,0.229,0.229,0,0,0,0,0.439,0.543,0.543,0,0,0.143
1,0.281,0.281,0,0,0,0,0.458,0.524,0.524,0,0,0.0952
1,0.348,0.348,0,0,0,0,0.449,0.512,0.512,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0476
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.13
1,0.0895,0.0895,0,0,0,0,0.296,0.437,0.437,0,0,0.152
1,0.177,0.177,0,0,0,0,0.328,0.462,0.462,0,0,0.218
1,0.218,0.218,0,0,0,0,0.347,0.493,0.493,0,0,0.0708
0.5,0.216,0.216,0,0,0,0,0.286,0.5,0.5,0,0,0
0.5,0.208,0.208,0,0,0,0,0.235,0.5,0.5,0,0,0.158
0.5,0.202,0.202,0.233,0,0,0,0.24,0.5,0.5,0,0,0.208
0.5,0.194,0.194,0,0,0,0,0.245,0.506,0.506,0,0,0.0952
0.5,0.188,0.188,0,0,0,0,0.24,0.512,0.512,0,0,0.0952
0,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.381
0,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0476
0,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0952
0.5,0.187,0.187,0.583,0,0,0,0.31,0.531,0.531,0,0,0
0.5,0.19,0.19,0.117,0,0,0,0.374,0.555,0.555,0,0,0.0952
1,0.354,0.354,0,0,0,0,0.584,0.658,0.658,0,0,0
1,0.409,0.409,0,0,0,0,0.621,0.621,0.621,0,0,0
1,0.512,0.512,0,0,0,0,0.658,0.583,0.583,0,0,0
1,0.648,0.648,0,0,0,0,0.639,0.559,0.559,0,0,0.29
1,0.532,0.532,0,0,0,0,0.547,0.497,0.497,0,0,0.143
1,0.148,0.148,0,0,0,0,0.361,0.456,0.456,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.218,0.218,0,0,0,0,0.347,0.493,0.493,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.208,0.208,0,0,0,0,0.235,0.5,0.5,0,0,0
1,0.355,0.355,0,0,0,0,0.222,0.534,0.534,0,0,0.108
1,0.339,0.339,0,0,0,0.0167,0.232,0.546,0.546,0,0,0.253
0.5,0.188,0.188,0,0,0.25,1,0.24,0.512,0.512,0,0.202,0
1,0.324,0.324,0,0,0,1,0.259,0.559,0.559,0,0.215,0
1,0.186,0.186,0,0,0,0.4,0.272,0.506,0.506,0,0,0.19
1,0.324,0.324,0,0,0,0,0.297,0.571,0.571,0,0,0.0476
1,0.326,0.326,0,0,0,0,0.361,0.596,0.596,0,0,0.238
1,0.332,0.332,0,0,0,0,0.491,0.646,0.646,0,0,0
1,0.354,0.354,0,0,0,0,0.584,0.658,0.658,0,0,0
1,0.229,0.229,0,0,0,0,0.439,0.543,0.543,0,0,0.476
1,0.281,0.281,0,0,0,0,0.458,0.524,0.524,0,0,0.0476
1,0.348,0.348,0,0,0,0,0.449,0.512,0.512,0,0,0
1,0.532,0.532,0,0,0,0,0.547,0.497,0.497,0,0,0.0476
1,0.247,0.247,0,0,0,0,0.463,0.447,0.447,0,0,0.286
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0888,0.0888,0,0,0,0,0.294,0.436,0.436,0,0,0.413
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.215,0.215,0.467,0,0,0,0.345,0.491,0.491,0,0,0
1,0.213,0.213,0,0,0,0,0.285,0.498,0.498,0,0,0
1,0.204,0.204,0,0,0,0,0.235,0.498,0.498,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.238
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0476
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.19
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.333
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.049,0.049,0,0.383,0,0,0.258,0.465,0.465,0.201,0,0
0.5,0.184,0.184,0,0.983,0,0,0.308,0.528,0.528,0.552,0,0
1,0.325,0.325,0.233,0,0,0,0.488,0.641,0.641,0.664,0,0
0.5,0.198,0.198,0,0,0,0,0.419,0.559,0.559,0.109,0,0
0.5,0.226,0.226,0,0,0,0,0.437,0.541,0.541,0,0,0
0.5,0.278,0.278,0,0,0,0,0.455,0.522,0.522,0,0,0.143
1,0.642,0.642,0,0,0,0,0.635,0.555,0.555,0,0,0.143
1,0.529,0.529,0,0,0,0,0.543,0.493,0.493,0,0,0.19
1,0.148,0.148,0,0,0,0,0.359,0.454,0.454,0,0,0.0952
1,0.0857,0.0857,0,0,0,0,0.313,0.448,0.448,0,0,0.344
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.215,0.215,0,0,0,0,0.345,0.491,0.491,0,0,0.0689
1,0.377,0.377,0,0,0,0,0.313,0.53,0.53,0,0,0
1,0.359,0.359,0,0,0,0,0.212,0.53,0.53,0,0,0
0.5,0.198,0.198,0,0,0.05,0,0.239,0.498,0.498,0,0,0
0.5,0.19,0.19,0,0,1,0,0.244,0.504,0.504,0,0.436,0
0,0.049,0.049,0,0,0.517,0.95,0.258,0.465,0.465,0,0.257,0.0476
0.5,0.183,0.183,0,0,0,0.9,0.258,0.51,0.51,0,0,0.0952
1,0.316,0.316,0,0,0,0,0.285,0.542,0.542,0,0,0.0476
1,0.317,0.317,0,0,0,0,0.294,0.567,0.567,0,0,0.0476
1,0.318,0.318,0,0,0,0,0.359,0.592,0.592,0,0,0
1,0.325,0.325,0,0,0,0,0.488,0.641,0.641,0,0,0
1,0.347,0.347,0,0,0.05,0,0.58,0.653,0.653,0,0,0.19
1,0.403,0.403,0,0,1,0,0.616,0.616,0.616,0,0.237,0.341
1,0.506,0.506,0,0,1,0,0.653,0.579,0.579,0,0.348,0.41
1,0.346,0.346,0,0,0.817,0.65,0.446,0.51,0.51,0,0,0.237
1,0.289,0.289,0,0,0,1,0.4,0.479,0.479,0,0,0.236
1,0.148,0.148,0,0,0,0.433,0.359,0.454,0.454,0,0,0
1,0.0857,0.0857,0,0,0,0,0.313,0.448,0.448,0,0,0.0476
1,0.0612,0.0612,0,0,0,0,0.299,0.436,0.436,0,0,0.326
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0952
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.225
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.19,0.19,0,0,0,0,0.244,0.504,0.504,0,0,0
0.5,0.185,0.185,0,0,0,0,0.239,0.51,0.51,0,0,0
0.5,0.183,0.183,0,0,0,0,0.258,0.51,0.51,0,0,0
0,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0952
0.5,0.184,0.184,0,0,0,0,0.308,0.528,0.528,0,0,0.813
1,0.325,0.325,0,0,0,0,0.488,0.641,0.641,0,0,0.302
1,0.347,0.347,0.467,0,0,0,0.58,0.653,0.653,0,0,0.157
1,0.403,0.403,0,0,0,0,0.616,0.616,0.616,0,0,0.242
1,0.506,0.506,0,0,0,0,0.653,0.579,0.579,0,0,0.194
1,0.346,0.346,0,0,0,0,0.446,0.51,0.51,0,0,0.744
1,0.289,0.289,0,0,0,0,0.4,0.479,0.479,0,0,0.351
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0476
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.219
1,0.175,0.175,0,0,0,0,0.327,0.461,0.461,0,0,0.194
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.213,0.213,0,0,0,0,0.285,0.498,0.498,0,0,0
0.5,0.204,0.204,0,0,0,0,0.235,0.498,0.498,0,0,0
0.5,0.198,0.198,0,0,0,0,0.239,0.498,0.498,0,0,0
0.5,0.19,0.19,0,0,0,0,0.244,0.504,0.504,0,0,0
0.5,0.185,0.185,0,0,0,0,0.239,0.51,0.51,0,0,0.0476
0.5,0.183,0.183,0,0,0,0,0.258,0.51,0.51,0,0,0
0.5,0.183,0.183,0,0,0,0,0.271,0.504,0.504,0,0,0.0952
0,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.333
0.5,0.184,0.184,0.233,0,0,0,0.308,0.528,0.528,0,0,0.152
1,0.325,0.325,0,0,0,0,0.488,0.641,0.641,0,0,0.0476
0.5,0.198,0.198,0,0,0,0,0.419,0.559,0.559,0,0,0.0476
1,0.403,0.403,0,0,0,0,0.616,0.616,0.616,0,0,0
1,0.506,0.506,0,0,0,0,0.653,0.579,0.579,0,0,0.333
1,0.346,0.346,0,0,0,0,0.446,0.51,0.51,0,0,0.0476
1,0.289,0.289,0,0,0,0,0.4,0.479,0.479,0,0,0.0952
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.428
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.215,0.215,0,0,0,0,0.345,0.491,0.491,0,0,0
1,0.213,0.213,0,0,0,0,0.285,0.498,0.498,0,0,0
1,0.204,0.204,0,0,0,0,0.235,0.498,0.498,0,0,0
0.5,0.198,0.198,0,0,0,0,0.239,0.498,0.498,0,0,0
0.5,0.19,0.19,0,0,0,0,0.244,0.504,0.504,0,0,0.19
0.5,0.185,0.185,0,0,0,0,0.239,0.51,0.51,0,0,0.0952
0.5,0.183,0.183,0,0,0,0,0.258,0.51,0.51,0,0,0.238
0.5,0.183,0.183,0,0,0.8,0,0.271,0.504,0.504,0,0.191,0
0.5,0.183,0.183,0,0,0.767,0.7,0.276,0.516,0.516,0,0.405,0.286
1,0.318,0.318,0.583,0,0,0.683,0.359,0.592,0.592,0,0.296,0.0952
1,0.325,0.325,0.583,0,0,0,0.488,0.641,0.641,0,0,0.0476
1,0.347,0.347,0,0.133,0,0,0.58,0.653,0.653,0.114,0,0.0952
1,0.403,0.403,0,1,0,0,0.616,0.616,0.616,0.711,0,0
1,0.506,0.506,0,0.233,0,0,0.653,0.579,0.579,0,0,0.571
1,0.346,0.346,0,0.633,0,0,0.446,0.51,0.51,0.238,0,0
1,0.289,0.289,0,0.967,0,0,0.4,0.479,0.479,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.333
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.143
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.175,0.175,0.467,0,0,0,0.327,0.461,0.461,0,0,0
1,0.382,0.382,0.233,0,0,0,0.432,0.518,0.518,0,0,0
0.5,0.213,0.213,0,0,0,0,0.285,0.498,0.498,0,0,0
0.5,0.204,0.204,0,0,0,0,0.235,0.498,0.498,0,0,0
0.5,0.198,0.198,0,0,0,0,0.239,0.498,0.498,0,0,0
0.5,0.19,0.19,0,0,0,0,0.244,0.504,0.504,0,0,0.0476
0.5,0.185,0.185,0,0,0,0,0.239,0.51,0.51,0,0,0
0.5,0.183,0.183,0,0,0,0,0.258,0.51,0.51,0,0,0
0.5,0.183,0.183,0,0,0,0,0.271,0.504,0.504,0,0,0
0.5,0.183,0.183,0,0,0,0,0.276,0.516,0.516,0,0,0
0.5,0.184,0.184,0,0,0,0,0.308,0.528,0.528,0,0,0.143
