Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Conditioned Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
2007-06-18T19:00:00,2007-06-18T20:00:00,2007-06-19T01:00:00Z,7.008,1.135,3.137,0.0,0.098,0.005,0.379,0.027,0.0,0.055,0.282,0.0,0.0,0.0,0.01,0.279,0.0,3.137,0.85476,0.85476,0.3927,0.3927,0.46206,0.0,0.03376,0.00172,0.13112,0.00937,0.0,0.01909,0.09759,0.0,0.0,0.0,0.00359,0.09646,0.0,0.46206,0.0,2.097,1.302,0.513,0.0,1.266,2.271,0.398,0.0,0.0,71.425,75.0,72.0,75.0,77.0,0.0,0.0,66.2,60.561,73.0,6.935,15.85,0.0
2007-06-18T20:00:00,2007-06-18T21:00:00,2007-06-19T02:00:00Z,7.659,0.8,4.929,0.0,0.038,0.002,0.26,0.038,0.0,0.054,0.165,0.0,0.0,0.0,0.008,0.235,0.0,4.929,1.02753,1.02753,0.30155,0.30155,0.72598,0.0,0.01448,0.00075,0.09802,0.01428,0.0,0.02034,0.0622,0.0,0.0,0.0,0.00288,0.0886,0.0,0.72598,0.0,0.0,4.666,1.839,0.0,0.502,3.773,0.397,0.0,0.0,68.768,75.0,72.0,75.0,83.281,0.0,0.0,64.4,58.915,73.0,6.935,5.072,0.0
2007-06-18T21:00:00,2007-06-18T22:00:00,2007-06-19T03:00:00Z,8.146,0.984,4.79,0.0,0.025,0.001,0.6,0.044,0.0,0.053,0.0,0.0,0.0,0.0,0.011,0.251,0.0,4.79,1.07703,1.07703,0.37153,0.37153,0.7055,0.0,0.00931,0.00048,0.22648,0.01652,0.0,0.01996,0.0,0.0,0.0,0.0,0.00403,0.09474,0.0,0.7055,0.0,0.0,3.515,1.385,0.0,0.325,2.839,0.397,0.0,0.0,66.0,75.0,72.0,75.0,118.105,0.0,0.0,62.6,58.095,77.0,11.408,0.0,0.0
2007-06-18T22:00:00,2007-06-18T23:00:00,2007-06-19T04:00:00Z,4.549,0.894,1.498,0.0,0.078,0.004,0.491,0.038,0.0,0.051,0.0,0.0,0.0,0.0,0.009,0.223,0.0,1.498,0.56303,0.56303,0.34234,0.34234,0.22069,0.0,0.02995,0.00154,0.18806,0.01452,0.0,0.01936,0.0,0.0,0.0,0.0,0.0035,0.08541,0.0,0.22069,0.0,0.0,0.872,0.344,0.0,1.016,0.704,0.397,0.0,0.0,65.716,75.0,72.0,75.0,78.171,0.0,0.0,64.4,58.915,73.0,5.816,0.0,0.0
2007-06-18T23:00:00,2007-06-19T00:00:00,2007-06-19T05:00:00Z,3.064,0.45,1.529,0.0,0.0,0.0,0.136,0.026,0.03,0.047,0.0,0.0,0.0,0.0,0.006,0.205,0.0,1.529,0.39455,0.39455,0.16936,0.16936,0.22519,0.0,0.0,0.0,0.05118,0.00988,0.01129,0.01773,0.0,0.0,0.0,0.0,0.00227,0.07701,0.0,0.22519,0.0,0.0,1.736,0.684,0.0,0.0,1.405,0.398,0.0,0.0,65.083,74.861,72.0,75.0,43.229,99.99,0.0,64.4,58.915,73.0,8.277,0.0,0.0
2007-06-19T00:00:00,2007-06-19T01:00:00,2007-06-19T06:00:00Z,2.712,0.351,1.514,0.0,0.0,0.0,0.079,0.019,0.0,0.046,0.0,0.0,0.0,0.0,0.005,0.202,0.0,1.514,0.36061,0.36061,0.13761,0.13761,0.223,0.0,0.0,0.0,0.03093,0.00751,0.0,0.018,0.0,0.0,0.0,0.0,0.00206,0.07911,0.0,0.223,0.0,0.0,1.305,0.514,0.0,0.0,1.05,0.397,0.0,0.0,64.658,74.884,72.0,75.0,115.041,0.0,0.0,64.4,58.915,73.0,11.632,0.0,0.0
2007-06-19T01:00:00,2007-06-19T02:00:00,2007-06-19T07:00:00Z,2.566,0.322,1.469,0.0,0.0,0.0,0.056,0.019,0.0,0.045,0.0,0.0,0.0,0.0,0.005,0.196,0.0,1.469,0.34176,0.34176,0.12531,0.12531,0.21644,0.0,0.0,0.0,0.02199,0.00747,0.0,0.01746,0.0,0.0,0.0,0.0,0.00195,0.07644,0.0,0.21644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.403,0.0,0.0,63.48,74.733,72.0,75.0,110.948,0.0,0.0,62.6,58.095,77.0,10.514,0.0,0.0
2007-06-19T02:00:00,2007-06-19T03:00:00,2007-06-19T08:00:00Z,1.095,0.321,0.0,0.0,0.0,0.0,0.045,0.019,0.0,0.044,0.0,0.0,0.0,0.0,0.004,0.209,0.0,0.0,0.12522,0.12522,0.12522,0.12522,0.0,0.0,0.0,0.0,0.0176,0.00748,0.0,0.01703,0.0,0.0,0.0,0.0,0.00168,0.08143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.401,0.0,0.0,62.97,74.538,72.0,75.0,119.219,0.0,0.0,62.6,58.095,77.0,11.632,0.0,0.0
2007-06-19T03:00:00,2007-06-19T04:00:00,2007-06-19T09:00:00Z,5.383,0.679,3.064,0.0,0.0,0.0,0.045,0.019,0.0,0.043,0.0,0.0,0.0,0.36,0.004,0.209,0.0,3.064,0.72578,0.72578,0.27441,0.27441,0.45137,0.0,0.0,0.0,0.01821,0.00774,0.0,0.01717,0.0,0.0,0.0,0.14527,0.00174,0.08428,0.0,0.45137,0.0,0.0,1.813,0.715,0.0,0.0,1.459,0.4,0.0,0.0,62.599,74.892,72.0,75.0,87.855,0.0,0.0,62.6,57.059,72.0,6.935,0.0,0.0
2007-06-19T04:00:00,2007-06-19T05:00:00,2007-06-19T10:00:00Z,5.006,0.319,3.919,0.0,0.0,0.0,0.045,0.019,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.209,0.0,3.919,0.70069,0.70069,0.12348,0.12348,0.57721,0.0,0.0,0.0,0.01748,0.00743,0.0,0.01603,0.0,0.0,0.0,0.0,0.00167,0.08088,0.0,0.57721,0.0,0.0,3.819,1.505,0.0,0.0,3.075,0.397,0.0,0.0,61.409,74.615,72.0,75.0,83.094,0.0,0.0,60.8,57.408,82.0,2.237,0.0,0.0
2007-06-19T05:00:00,2007-06-19T06:00:00,2007-06-19T11:00:00Z,2.442,0.469,0.842,0.0,0.0,0.0,0.082,0.015,0.0,0.041,0.0,0.0,0.0,0.129,0.005,0.196,0.0,0.842,0.28781,0.28781,0.16373,0.16373,0.12408,0.0,0.0,0.0,0.02878,0.00538,0.0,0.01444,0.0,0.0,0.0,0.04491,0.00173,0.06848,0.0,0.12408,0.0,0.0,0.864,0.341,0.0,0.0,0.697,0.401,0.0,0.0,60.843,74.51,72.0,75.0,88.872,0.0,0.0,60.8,57.408,82.0,5.592,0.0,0.0
2007-06-19T06:00:00,2007-06-19T07:00:00,2007-06-19T12:00:00Z,3.742,0.666,1.47,0.0,0.0,0.0,0.163,0.015,0.0,0.044,0.0,0.0,0.0,0.232,0.005,0.207,0.0,1.47,0.36711,0.36711,0.15064,0.15064,0.21647,0.0,0.0,0.0,0.03696,0.0033,0.0,0.00987,0.0,0.0,0.0,0.05238,0.00124,0.0469,0.0,0.21647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408,0.0,0.0,62.13,74.94,72.0,75.0,74.649,0.0,0.0,62.6,58.095,77.0,2.237,13.948,0.0
2007-06-19T07:00:00,2007-06-19T08:00:00,2007-06-19T13:00:00Z,2.584,0.318,1.498,0.0,0.0,0.0,0.045,0.014,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.209,0.0,1.498,0.28909,0.28909,0.0684,0.0684,0.22069,0.0,0.0,0.0,0.00969,0.00304,0.0,0.00988,0.0,0.0,0.0,0.0,0.00093,0.04485,0.0,0.22069,0.0,0.0,0.87,0.343,0.0,0.0,0.701,0.397,0.0,0.0,63.952,74.691,72.0,75.0,77.793,0.0,0.0,62.6,59.109,82.0,3.355,27.262,0.0
2007-06-19T08:00:00,2007-06-19T09:00:00,2007-06-19T14:00:00Z,1.088,0.319,0.0,0.0,0.0,0.0,0.045,0.014,0.0,0.047,0.0,0.0,0.0,0.0,0.004,0.209,0.0,0.0,0.06426,0.06426,0.06426,0.06426,0.0,0.0,0.0,0.0,0.00909,0.00277,0.0,0.00949,0.0,0.0,0.0,0.0,0.00087,0.04205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.402,0.0,0.0,66.967,74.672,72.0,75.0,71.119,0.0,0.0,64.4,59.767,77.0,4.026,38.674,0.0
2007-06-19T09:00:00,2007-06-19T10:00:00,2007-06-19T15:00:00Z,1.634,0.479,0.0,0.0,0.0,0.0,0.192,0.012,0.0,0.047,0.0,0.0,0.0,0.0,0.004,0.224,0.0,0.0,0.0932,0.0932,0.0932,0.0932,0.0,0.0,0.0,0.0,0.03732,0.00227,0.0,0.00917,0.0,0.0,0.0,0.0,0.00076,0.04368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392,0.0,0.0,70.26,75.022,72.0,75.0,65.731,0.0,0.0,66.2,60.561,73.0,4.698,55.158,0.0
2007-06-19T10:00:00,2007-06-19T11:00:00,2007-06-19T16:00:00Z,3.264,0.522,1.484,0.0,0.05,0.002,0.186,0.009,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.224,0.0,1.484,0.316,0.316,0.09742,0.09742,0.21859,0.0,0.00925,0.00045,0.03477,0.00171,0.0,0.00858,0.0,0.0,0.0,0.0,0.00075,0.0419,0.0,0.21859,0.0,0.0,0.433,0.171,0.0,0.58,0.351,0.401,0.0,0.0,76.18,75.001,72.0,75.0,64.166,0.0,0.0,69.8,61.701,64.0,6.935,98.269,13.948
2007-06-19T11:00:00,2007-06-19T12:00:00,2007-06-19T17:00:00Z,3.251,0.518,1.484,0.0,0.053,0.003,0.179,0.006,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.227,0.0,1.484,0.31206,0.31206,0.09353,0.09353,0.21854,0.0,0.0096,0.00046,0.0323,0.00113,0.0,0.0083,0.0,0.0,0.0,0.0,0.00074,0.041,0.0,0.21854,0.0,0.0,0.434,0.171,0.0,0.609,0.351,0.396,0.0,0.0,78.67,75.0,72.0,75.0,75.641,0.0,0.0,71.6,63.288,64.0,9.171,58.645,45.648
2007-06-19T12:00:00,2007-06-19T13:00:00,2007-06-19T18:00:00Z,1.211,0.355,0.0,0.0,0.042,0.002,0.045,0.005,0.0,0.048,0.0,0.0,0.0,0.0,0.004,0.209,0.0,0.0,0.06386,0.06386,0.06386,0.06386,0.0,0.0,0.00749,0.00036,0.00811,0.0009,0.0,0.00868,0.0,0.0,0.0,0.0,0.00078,0.03754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.476,0.0,0.4,0.0,0.0,79.469,75.0,72.0,75.0,57.612,0.0,0.0,71.6,63.288,64.0,6.935,65.936,18.386
2007-06-19T13:00:00,2007-06-19T14:00:00,2007-06-19T19:00:00Z,4.869,0.53,3.059,0.0,0.069,0.003,0.172,0.005,0.0,0.048,0.0,0.0,0.0,0.0,0.004,0.23,0.0,3.059,0.5462,0.5462,0.09567,0.09567,0.45053,0.0,0.01238,0.0006,0.03095,0.00083,0.0,0.0087,0.0,0.0,0.0,0.0,0.00078,0.04144,0.0,0.45053,0.0,0.0,1.74,0.686,0.0,0.785,1.4,0.396,0.0,0.0,83.405,75.0,72.0,75.0,75.639,0.0,0.0,71.6,64.532,69.0,9.171,173.398,17.435
2007-06-19T14:00:00,2007-06-19T15:00:00,2007-06-19T20:00:00Z,3.273,0.52,1.498,0.0,0.061,0.003,0.172,0.005,0.0,0.048,0.0,0.0,0.0,0.0,0.005,0.227,0.0,1.498,0.31746,0.31746,0.09679,0.09679,0.22066,0.0,0.01138,0.00056,0.03193,0.00085,0.0,0.00898,0.0,0.0,0.0,0.0,0.00085,0.04225,0.0,0.22066,0.0,0.0,0.871,0.343,0.0,0.711,0.701,0.397,0.0,0.0,81.597,75.0,72.0,75.0,80.68,0.0,0.0,69.8,63.856,73.0,9.171,82.737,0.0
2007-06-19T15:00:00,2007-06-19T16:00:00,2007-06-19T21:00:00Z,1.866,0.547,0.0,0.0,0.082,0.004,0.172,0.005,0.0,0.047,0.0,0.0,0.0,0.0,0.005,0.232,0.0,0.0,0.10222,0.10222,0.10222,0.10222,0.0,0.0,0.01533,0.00074,0.03208,0.00093,0.0,0.00881,0.0,0.0,0.0,0.0,0.00087,0.04346,0.0,0.0,0.0,0.0,0.434,0.171,0.0,0.933,0.351,0.401,0.0,0.0,80.542,75.0,72.0,75.0,85.691,0.0,0.0,71.6,64.532,69.0,10.29,74.495,0.0
2007-06-19T16:00:00,2007-06-19T17:00:00,2007-06-19T22:00:00Z,7.434,0.764,4.827,0.0,0.126,0.006,0.3,0.008,0.0,0.051,0.0,0.0,0.0,0.0,0.006,0.267,0.0,4.827,0.86296,0.86296,0.1519,0.1519,0.71106,0.0,0.02499,0.00118,0.05972,0.00157,0.0,0.01005,0.0,0.0,0.0,0.0,0.0012,0.05319,0.0,0.71106,0.0,0.0,3.839,1.513,0.0,1.401,3.097,0.398,0.0,0.0,80.622,75.0,72.0,75.0,71.088,0.0,0.0,73.4,63.027,57.0,9.171,62.449,0.0
2007-06-19T17:00:00,2007-06-19T18:00:00,2007-06-19T23:00:00Z,7.747,0.868,4.784,0.0,0.157,0.007,0.306,0.015,0.03,0.055,0.0,0.0,0.0,0.0,0.008,0.29,0.0,4.784,0.87811,0.87811,0.17347,0.17347,0.70464,0.0,0.03131,0.00146,0.06108,0.00308,0.00599,0.01101,0.0,0.0,0.0,0.0,0.00164,0.0579,0.0,0.70464,0.0,0.0,3.478,1.371,0.0,1.711,2.799,0.396,0.0,0.0,80.797,75.0,72.0,75.0,27.768,99.99,0.0,75.2,63.725,54.0,9.171,46.916,0.0
2007-06-19T18:00:00,2007-06-19T19:00:00,2007-06-20T00:00:00Z,6.167,0.883,3.154,0.0,0.165,0.008,0.327,0.02,0.0,0.057,0.0,0.0,0.0,0.0,0.01,0.295,0.0,3.154,0.6758,0.6758,0.21118,0.21118,0.46462,0.0,0.03959,0.00184,0.07817,0.00488,0.0,0.01374,0.0,0.0,0.0,0.0,0.00233,0.07063,0.0,0.46462,0.0,0.0,3.042,1.199,0.0,1.804,2.457,0.399,0.0,0.0,80.054,75.0,72.0,75.0,47.677,0.0,0.0,75.2,62.585,50.0,6.935,29.798,0.0
2007-06-19T19:00:00,2007-06-19T20:00:00,2007-06-20T01:00:00Z,8.072,0.928,4.904,0.0,0.17,0.008,0.379,0.027,0.0,0.055,0.0,0.0,0.0,0.0,0.01,0.279,0.0,4.904,1.04372,1.04372,0.32136,0.32136,0.72236,0.0,0.05899,0.00274,0.13112,0.00937,0.0,0.01909,0.0,0.0,0.0,0.0,0.00359,0.09646,0.0,0.72236,0.0,0.0,4.478,1.765,0.0,1.857,3.611,0.397,0.0,0.0,79.523,75.0,72.0,75.0,68.376,0.0,0.0,75.2,62.585,50.0,9.171,38.674,9.827
2007-06-19T20:00:00,2007-06-19T21:00:00,2007-06-20T02:00:00Z,6.507,1.002,3.088,0.0,0.155,0.007,0.475,0.038,0.0,0.054,0.0,0.0,0.0,0.0,0.011,0.262,0.0,3.088,0.83239,0.83239,0.37754,0.37754,0.45485,0.0,0.05854,0.00281,0.17884,0.01428,0.0,0.02034,0.0,0.0,0.0,0.0,0.00414,0.09857,0.0,0.45485,0.0,0.0,2.143,0.845,0.0,1.765,1.727,0.397,0.0,0.0,75.895,75.0,72.0,75.0,75.64,0.0,0.0,71.6,61.492,57.0,9.171,8.242,8.559
2007-06-19T21:00:00,2007-06-19T22:00:00,2007-06-20T03:00:00Z,5.14,1.065,1.507,0.0,0.102,0.005,0.6,0.044,0.0,0.053,0.0,0.0,0.0,0.0,0.011,0.251,0.0,1.507,0.62409,0.62409,0.40208,0.40208,0.22201,0.0,0.0384,0.00195,0.22648,0.01652,0.0,0.01996,0.0,0.0,0.0,0.0,0.00403,0.09474,0.0,0.22201,0.0,0.0,1.126,0.444,0.0,1.237,0.908,0.398,0.0,0.0,69.462,75.0,72.0,75.0,83.282,0.0,0.0,64.4,58.915,73.0,6.935,0.0,0.0
2007-06-19T22:00:00,2007-06-19T23:00:00,2007-06-20T04:00:00Z,7.069,0.661,4.814,0.0,0.078,0.004,0.268,0.038,0.0,0.051,0.0,0.0,0.0,0.0,0.007,0.216,0.0,4.814,0.96217,0.96217,0.25309,0.25309,0.70908,0.0,0.02972,0.00149,0.10277,0.01452,0.0,0.01936,0.0,0.0,0.0,0.0,0.00257,0.08266,0.0,0.70908,0.0,0.0,3.733,1.471,0.0,0.926,3.008,0.397,0.0,0.0,67.721,75.0,72.0,75.0,77.001,0.0,0.0,66.2,58.529,64.0,6.935,0.0,0.0
2007-06-19T23:00:00,2007-06-20T00:00:00,2007-06-20T05:00:00Z,1.622,0.475,0.0,0.0,0.024,0.001,0.136,0.026,0.03,0.047,0.0,0.0,0.0,0.0,0.006,0.205,0.0,0.0,0.17894,0.17894,0.17894,0.17894,0.0,0.0,0.00912,0.00046,0.05118,0.00988,0.01129,0.01773,0.0,0.0,0.0,0.0,0.00227,0.07701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287,0.0,0.401,0.0,0.0,65.951,75.0,72.0,75.0,30.448,99.99,0.0,66.2,58.529,64.0,6.04,0.0,0.0
2007-06-20T00:00:00,2007-06-20T01:00:00,2007-06-20T06:00:00Z,1.149,0.337,0.0,0.0,0.013,0.001,0.045,0.019,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.209,0.0,0.0,0.13197,0.13197,0.13197,0.13197,0.0,0.0,0.00509,0.00026,0.01767,0.00751,0.0,0.018,0.0,0.0,0.0,0.0,0.00169,0.08175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159,0.0,0.391,0.0,0.0,63.367,75.0,72.0,75.0,82.352,0.0,0.0,62.6,58.095,77.0,5.145,0.0,0.0
2007-06-20T01:00:00,2007-06-20T02:00:00,2007-06-20T07:00:00Z,2.584,0.327,1.469,0.0,0.004,0.0,0.045,0.019,0.0,0.045,0.0,0.0,0.0,0.0,0.004,0.209,0.0,1.469,0.34372,0.34372,0.12729,0.12729,0.21643,0.0,0.00168,9.0e-05,0.01758,0.00747,0.0,0.01746,0.0,0.0,0.0,0.0,0.00168,0.08134,0.0,0.21643,0.0,0.0,0.0,0.0,0.0,0.052,0.0,0.4,0.0,0.0,61.995,75.0,72.0,75.0,80.415,0.0,0.0,62.6,58.095,77.0,4.474,0.0,0.0
2007-06-20T02:00:00,2007-06-20T03:00:00,2007-06-20T08:00:00Z,4.229,0.334,3.089,0.0,0.013,0.001,0.045,0.019,0.0,0.044,0.0,0.0,0.0,0.0,0.004,0.209,0.0,3.089,0.58538,0.58538,0.13037,0.13037,0.455,0.0,0.00491,0.00025,0.0176,0.00748,0.0,0.01703,0.0,0.0,0.0,0.0,0.00168,0.08143,0.0,0.455,0.0,0.0,2.172,0.856,0.0,0.148,1.743,0.396,0.0,0.0,62.692,75.0,72.0,75.0,63.417,0.0,23.518,66.2,59.442,68.0,3.355,0.0,0.0
2007-06-20T03:00:00,2007-06-20T04:00:00,2007-06-20T09:00:00Z,1.141,0.334,0.0,0.0,0.014,0.001,0.045,0.019,0.0,0.043,0.0,0.0,0.0,0.0,0.004,0.209,0.0,0.0,0.135,0.135,0.135,0.135,0.0,0.0,0.00558,0.00028,0.01821,0.00774,0.0,0.01717,0.0,0.0,0.0,0.0,0.00174,0.08428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,0.0,0.406,0.0,0.0,61.694,75.0,72.0,75.0,69.57,0.0,0.0,64.4,59.767,77.0,2.461,0.0,0.0
2007-06-20T04:00:00,2007-06-20T05:00:00,2007-06-20T10:00:00Z,1.134,0.332,0.0,0.0,0.013,0.001,0.045,0.019,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.209,0.0,0.0,0.1288,0.1288,0.1288,0.1288,0.0,0.0,0.00507,0.00025,0.01748,0.00743,0.0,0.01603,0.0,0.0,0.0,0.0,0.00167,0.08088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153,0.0,0.396,0.0,0.0,61.967,75.0,72.0,75.0,61.059,0.0,0.0,66.2,60.561,73.0,1.566,0.0,0.0
2007-06-20T05:00:00,2007-06-20T06:00:00,2007-06-20T11:00:00Z,2.573,0.323,1.469,0.0,0.008,0.0,0.045,0.015,0.0,0.041,0.0,0.0,0.0,0.0,0.004,0.209,0.0,1.469,0.32934,0.32934,0.11294,0.11294,0.2164,0.0,0.00285,0.00014,0.01575,0.00538,0.0,0.01444,0.0,0.0,0.0,0.0,0.00151,0.07287,0.0,0.2164,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.391,0.0,0.0,61.523,75.0,72.0,75.0,60.764,0.0,0.0,66.2,60.561,73.0,0.895,0.0,0.0
2007-06-20T06:00:00,2007-06-20T07:00:00,2007-06-20T12:00:00Z,4.355,0.333,3.219,0.0,0.016,0.001,0.045,0.015,0.0,0.044,0.0,0.0,0.0,0.0,0.004,0.209,0.0,3.219,0.54946,0.54946,0.07533,0.07533,0.47413,0.0,0.0036,0.00018,0.0102,0.0033,0.0,0.00987,0.0,0.0,0.0,0.0,0.00098,0.0472,0.0,0.47413,0.0,0.0,3.875,1.527,0.0,0.183,3.115,0.397,0.0,0.0,64.825,75.0,72.0,75.0,52.296,0.0,0.0,68.0,63.334,78.0,0.0,9.827,140.43
2007-06-20T07:00:00,2007-06-20T08:00:00,2007-06-20T13:00:00Z,4.99,0.569,3.05,0.0,0.078,0.004,0.2,0.014,0.0,0.046,0.0,0.0,0.0,0.0,0.006,0.221,0.0,3.05,0.57154,0.57154,0.12221,0.12221,0.44933,0.0,0.01672,0.0008,0.04297,0.00304,0.0,0.00988,0.0,0.0,0.0,0.0,0.00125,0.04756,0.0,0.44933,0.0,0.0,1.619,0.638,0.0,0.863,1.306,0.399,0.0,0.0,69.692,75.0,72.0,75.0,32.732,0.0,0.0,71.6,64.532,69.0,0.0,32.651,0.0
2007-06-20T08:00:00,2007-06-20T09:00:00,2007-06-20T14:00:00Z,1.341,0.393,0.0,0.0,0.071,0.003,0.045,0.014,0.0,0.047,0.0,0.0,0.0,0.0,0.004,0.209,0.0,0.0,0.07921,0.07921,0.07921,0.07921,0.0,0.0,0.01427,0.00067,0.00909,0.00277,0.0,0.00949,0.0,0.0,0.0,0.0,0.00087,0.04205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.767,0.0,0.396,0.0,0.0,75.025,75.0,72.0,75.0,20.091,0.0,0.0,73.4,66.155,69.0,0.0,54.207,0.0
2007-06-20T09:00:00,2007-06-20T10:00:00,2007-06-20T15:00:00Z,2.847,0.396,1.496,0.0,0.076,0.004,0.045,0.012,0.0,0.047,0.0,0.0,0.0,0.0,0.004,0.209,0.0,1.496,0.29739,0.29739,0.07706,0.07706,0.22033,0.0,0.0147,0.00068,0.00878,0.00227,0.0,0.00917,0.0,0.0,0.0,0.0,0.00084,0.04062,0.0,0.22033,0.0,0.0,0.788,0.311,0.0,0.799,0.635,0.398,0.0,0.0,80.835,75.0,72.0,75.0,5.037,0.0,0.0,75.2,67.778,69.0,0.0,58.962,0.0
2007-06-20T10:00:00,2007-06-20T11:00:00,2007-06-20T16:00:00Z,8.446,0.532,6.632,0.0,0.059,0.003,0.186,0.009,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.224,0.0,6.632,1.07616,1.07616,0.09925,0.09925,0.97691,0.0,0.01101,0.00053,0.03477,0.00171,0.0,0.00858,0.0,0.0,0.0,0.0,0.00075,0.0419,0.0,0.97691,0.0,0.0,5.043,1.988,0.0,0.65,4.05,0.397,0.0,0.0,77.868,75.0,72.0,75.0,43.451,0.0,0.0,71.6,67.854,83.0,4.698,50.403,0.0
2007-06-20T11:00:00,2007-06-20T12:00:00,2007-06-20T17:00:00Z,1.906,0.559,0.0,0.0,0.092,0.004,0.179,0.006,0.0,0.046,0.0,0.0,0.0,0.0,0.004,0.227,0.0,0.0,0.10088,0.10088,0.10088,0.10088,0.0,0.0,0.01662,0.0008,0.0323,0.00113,0.0,0.0083,0.0,0.0,0.0,0.0,0.00074,0.041,0.0,0.0,0.0,0.0,0.433,0.171,0.0,1.016,0.349,0.402,0.0,0.0,84.87,75.0,72.0,75.0,37.575,0.0,0.0,71.6,67.854,83.0,3.355,112.851,64.985
2007-06-20T12:00:00,2007-06-20T13:00:00,2007-06-20T18:00:00Z,3.434,0.576,1.469,0.0,0.11,0.005,0.173,0.005,0.0,0.048,0.0,0.0,0.0,0.0,0.004,0.23,0.0,1.469,0.32001,0.32001,0.10361,0.10361,0.2164,0.0,0.01983,0.00095,0.0312,0.0009,0.0,0.00868,0.0,0.0,0.0,0.0,0.00072,0.04133,0.0,0.2164,0.0,0.0,0.0,0.0,0.0,1.213,0.0,0.389,0.0,0.0,89.873,75.0,72.0,75.0,36.592,0.0,0.0,71.78,68.025,83.0,3.355,110.632,93.515
